P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,517,434,341,113,29,16,79
2,3,700,321,137,104,39,82,143
3,0,638,376,143,117,51,58,147
4,0,557,412,148,131,51,53,177
5,0,502,443,255,82,41,45,161
