P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,420,378,237,125,58,11,92
2,0,616,271,147,72,8,38,169
3,0,553,286,146,105,78,28,124
4,0,534,338,121,83,45,25,175
5,0,428,365,217,83,62,17,148
