P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,700,344,138,29,16,79,14
2,3,671,271,115,68,17,167,9
3,10,637,321,148,64,33,98,9
4,3,650,317,116,76,20,101,38
5,10,669,338,109,36,16,131,11
