P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,9,838,406,160,32,4,72,9
2,12,762,345,135,74,43,151,7
3,7,777,342,138,68,52,135,11
4,8,784,320,111,57,66,102,81
5,14,734,423,132,28,35,146,17
