P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,7,138,466,670,123,24,94,8
2,1,298,548,421,90,64,61,46
3,4,250,545,512,67,62,68,22
4,3,175,631,477,69,90,64,20
5,6,181,455,631,74,62,99,21
