P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,842,383,195,26,22,28,34
2,0,707,402,166,77,41,109,27
3,0,686,406,205,89,28,87,29
4,0,713,415,165,99,32,81,24
5,0,698,483,160,46,11,90,41
