rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4198,8,8,7.619543552398682,0.9456490874290466,0.9505937695503235
2,4436,8,8,7.593481063842773,0.9419258832931519,0.9426456093788147
3,4145,8,8,7.529388904571533,0.9327698349952698,0.9419340491294861
4,4627,8,8,7.494701385498047,0.9278144836425781,0.9348814487457275
5,4379,8,8,7.463721752166748,0.9233888387680054,0.9333100318908691
6,3593,0,7,6.9999871253967285,0.8571410179138184,0.9999997019767761
7,3477,0,7,6.996283531188965,0.8566119074821472,0.9997339248657227
8,3636,7,7,6.996249675750732,0.8566070795059204,0.9990418553352356
9,2794,0,7,6.989700794219971,0.8556715250015259,0.9979336261749268
10,5150,7,7,6.965142726898193,0.8521632552146912,0.9474033117294312
11,3901,0,7,6.9618425369262695,0.8516917824745178,0.9953540563583374
12,2163,0,8,6.897995948791504,0.8425708413124084,0.9154154062271118
13,4787,1,7,6.885301113128662,0.8407573103904724,0.9784677028656006
14,4127,0,7,6.882264614105225,0.8403235077857971,0.9825802445411682
15,4437,0,8,6.6505842208862305,0.807226300239563,0.8359823226928711
16,4525,7,7,6.638000011444092,0.8054285645484924,0.9298405051231384
17,3974,7,7,6.6267619132995605,0.8038231134414673,0.9259606599807739
18,4923,0,7,6.571469783782959,0.7959242463111877,0.9005393385887146
19,3658,7,7,6.554993629455566,0.7935705184936523,0.9053125977516174
20,4485,7,7,6.478171348571777,0.7825959324836731,0.9049391150474548
