P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,551,503,132,32,26,65,12
2,0,434,463,179,75,37,125,8
3,0,348,509,219,107,40,95,2
4,0,347,504,229,62,59,91,29
5,0,369,538,192,47,49,117,8
