P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,447,659,270,74,13,58,9
2,0,628,455,143,141,53,52,57
3,0,557,541,138,141,58,58,37
4,0,518,487,161,185,69,70,39
5,0,412,579,244,128,50,80,36
