P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,154,434,525,121,23,64,0
2,0,200,415,400,108,51,147,0
3,0,162,397,414,179,65,103,0
4,0,138,431,430,160,39,123,0
5,0,140,353,521,147,42,117,0
