method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate
CVaR+Concentration,150,9.92,2.6023221431853423,0.007186482897428867,0.011319378988197215,0.02426201192041238,0.08695897904686362,0.014544080188394422,0.04431245084674026,0.020990146017736862,0.08290311405650183,0.0026894852623290497,0.011313698756025838,0.14875836540927853,0.1460539409961082,0.14053673383156698,0.16413759191946153,0.06814140886660122,0.09416024127725989,0.10191245791244447,0.12712421018706285,0.490575834414647,0.4438785364226169,0.5837900680302882,0.4492250056716644,0.3461963584545689,0.06814140886660122,0.8031712142450323,0.490575834414647,0.7371755756619209,1.4374026867834228e-18,0.23266617476940155,0.02426201192041238,0.8957217913375053,0.5798860625765212,0.9536273599118428,1.2781475674167548e-19,0.1316681649768725,0.014544080188394422,0.8895398884624948,0.5740875466817652,0.8825619995190804,1.2784509827477593e-19,0.19958290182881885,0.020990146017736862,0.8948299387056973,0.5837900680302882,0.9236956385082176,5.984907575314583e-20,0.03455837004110921,0.0026894852623290497,0.9221755754090275,0.682038669483712,0.9822462470836175,8.747663427812937e-20,0.4964409199191629,0.14053673383156698,0.7169114627876204,0.4560980713610195,0.7695729657316026,4.8791663933267706e-18,1.0,0.0
CVaR-risk,150,9.92,2.6023221431853423,0.007186482897428867,0.011319378988197215,0.02426201192041238,0.08695897904686362,0.014544080188394422,0.04431245084674026,0.020990146017736862,0.08290311405650183,0.0026894852623290497,0.011313698756025838,0.14875836540927853,0.1460539409961082,0.14053673383156698,0.16413759191946153,0.06814140886660122,0.09416024127725989,0.10191245791244447,0.12712421018706285,0.490575834414647,0.4438785364226169,0.5837900680302882,0.4492250056716644,0.3461963584545689,0.06814140886660122,0.8031712142450323,0.490575834414647,0.7371755756619209,1.4374026867834228e-18,0.23266617476940155,0.02426201192041238,0.8957217913375053,0.5798860625765212,0.9536273599118428,1.2781475674167548e-19,0.1316681649768725,0.014544080188394422,0.8895398884624948,0.5740875466817652,0.8825619995190804,1.2784509827477593e-19,0.19958290182881885,0.020990146017736862,0.8948299387056973,0.5837900680302882,0.9236956385082176,5.984907575314583e-20,0.03455837004110921,0.0026894852623290497,0.9221755754090275,0.682038669483712,0.9822462470836175,8.747663427812937e-20,0.4964409199191629,0.14053673383156698,0.7169114627876204,0.4560980713610195,0.7695729657316026,4.8791663933267706e-18,1.0,0.0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03918003839104632,0.04136372577663619,0.23266617476940155,0.2397586458718502,0.1316681649768725,0.15487450261694494,0.19958290182881885,0.2148843272460866,0.03455837004110921,0.04132265784816461,0.44267717622329883,0.2942293714576114,0.4964409199191629,0.31931166412654644,0.3461963584545689,0.34782958314917284,0.0,0.0,0.0,0.0,0.0,0.0,0.3461963584545689,0.3461963584545689,0.0,0.0,0.0,1.0,0.23266617476940155,0.23266617476940155,0.0,0.0,0.0,1.0,0.1316681649768725,0.1316681649768725,0.0,0.0,0.0,1.0,0.19958290182881885,0.19958290182881885,0.0,0.0,0.0,1.0,0.03455837004110921,0.03455837004110921,0.0,0.0,0.0,1.0,0.4964409199191629,0.4964409199191629,0.0,0.0,0.0,1.0,0.26,0.74
Mean-risk-floor,150,10.02,2.7671854719627325,0.005592536453031166,0.008697807474863213,0.013722218467543523,0.07328381562335981,0.009688355819736089,0.03677527794050307,0.013699368344516388,0.07328644141850545,0.0012344108176594848,0.008682983195749637,0.12494337494819038,0.09549383685387258,0.12119133425809234,0.10577036589664643,0.05377116810727178,0.0737447317229995,0.10900324675323309,0.12785825259954564,0.5348757679211467,0.41883844430668665,0.6111759162628762,0.446693663405921,0.3461963584545689,0.05377116810727178,0.8446801452558526,0.5348757679211467,0.8219181538817595,1.3127490406040583e-20,0.23266617476940155,0.013722218467543523,0.9410218589698962,0.6157482395086822,0.9702716518915645,3.9913688149290184e-19,0.1316681649768725,0.009688355819736089,0.9264183880563364,0.6023439437603028,0.92512580406289,1.8685918171155225e-19,0.19958290182881885,0.013699368344516388,0.9313600102016875,0.6111759162628762,0.9590651624095635,3.9917695680950117e-19,0.03455837004110921,0.0012344108176594848,0.9642804097196899,0.7032206764510944,0.9932175876743182,5.985729498508396e-20,0.4964409199191629,0.12119133425809234,0.7558796436873452,0.4988637181290577,0.7660306645979067,8.1567646965234835e-19,0.4866666666666667,0.5133333333333333
Mean-risk-raw,150,10.02,2.7671854719627325,0.005592536453031166,0.008697807474863213,0.013722218467543523,0.07328381562335981,0.009688355819736089,0.03677527794050307,0.013699368344516388,0.07328644141850545,0.0012344108176594848,0.008682983195749637,0.12494337494819038,0.09549383685387258,0.12119133425809234,0.10577036589664643,0.05377116810727178,0.0737447317229995,0.10900324675323309,0.12785825259954564,0.5348757679211467,0.41883844430668665,0.6111759162628762,0.446693663405921,0.3461963584545689,0.05377116810727178,0.8446801452558526,0.5348757679211467,0.8219181538817595,1.3127490406040583e-20,0.23266617476940155,0.013722218467543523,0.9410218589698962,0.6157482395086822,0.9702716518915645,3.9913688149290184e-19,0.1316681649768725,0.009688355819736089,0.9264183880563364,0.6023439437603028,0.92512580406289,1.8685918171155225e-19,0.19958290182881885,0.013699368344516388,0.9313600102016875,0.6111759162628762,0.9590651624095635,3.9917695680950117e-19,0.03455837004110921,0.0012344108176594848,0.9642804097196899,0.7032206764510944,0.9932175876743182,5.985729498508396e-20,0.4964409199191629,0.12119133425809234,0.7558796436873452,0.4988637181290577,0.7660306645979067,8.1567646965234835e-19,0.4866666666666667,0.5133333333333333
