node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.3550379276275635,0.193576842546463,0.10526823997497559,1.1073836088180542,0.3345421552658081,0.5430275797843933,0.07824275642633438,0.1934780478477478,0.027200231328606606,0.05278316140174866,0.048907916992902756,0.04195619374513626,0.014404132962226868
1,0,1,2.2712466716766357,0.18160666525363922,0.0742824524641037,1.1849870681762695,0.3665999472141266,0.5299020409584045,0.09006429463624954,0.22155407071113586,0.03184289112687111,0.05235423147678375,0.028632493689656258,0.02958354912698269,0.016066405922174454
2,0,1,3.276949405670166,0.32527849078178406,0.26843729615211487,0.922894299030304,0.2583301067352295,0.4076109528541565,0.07669490575790405,0.14504005014896393,0.04244283214211464,0.0597740039229393,0.1002848818898201,0.13474135100841522,0.03341105952858925
3,0,1,2.5272879600524902,0.2181839942932129,0.16094443202018738,1.0990322828292847,0.3310922384262085,0.5740898847579956,0.07984859496355057,0.09482291340827942,0.038500525057315826,0.05179370567202568,0.05197087675333023,0.08755213767290115,0.021421413868665695
4,0,1,2.1528544425964355,0.16469348967075348,0.08585786074399948,1.1116524934768677,0.3363056182861328,0.5832769274711609,0.08434934169054031,0.19169384241104126,0.026755014434456825,0.0280670914798975,0.03286644071340561,0.04268835857510567,0.010303055867552757
5,0,1,2.528942584991455,0.2184203714132309,0.1391851007938385,0.961220920085907,0.2741627097129822,0.5355063676834106,0.07691098004579544,0.15095649659633636,0.04085728898644447,0.05658373981714249,0.053353942930698395,0.06637606024742126,0.019455090165138245
6,0,1,1.8536416292190552,0.12194880098104477,0.048763517290353775,1.1991790533065796,0.37246260046958923,0.6717686057090759,0.06433787941932678,0.15957702696323395,0.034707799553871155,0.020845195278525352,0.018097778782248497,0.022503646090626717,0.008162093348801136
7,0,1,2.1080431938171387,0.15829189121723175,0.09308719635009766,1.047749400138855,0.3099074065685272,0.6439110636711121,0.07722893357276917,0.11256598681211472,0.027866847813129425,0.04533989727497101,0.03395960107445717,0.042968977242708206,0.01615861989557743
8,0,1,1.7116996049880981,0.10167137533426285,0.04743214324116707,1.0451751947402954,0.30884402990341187,0.7178564667701721,0.10787851363420486,0.07543645054101944,0.018961209803819656,0.032435230910778046,0.02428717166185379,0.01712711714208126,0.006017851177603006
9,0,1,1.0153627395629883,0.0021946770139038563,0.001237383927218616,1.410077691078186,0.4595842957496643,0.9919604659080505,0.004977844189852476,0.0016100608045235276,6.996806769166142e-05,0.00014410505536943674,0.0010587148135527968,0.00016564465477131307,1.3024438885622658e-05
10,0,1,1.4413857460021973,0.06305510550737381,0.026587123051285744,1.2075775861740112,0.3759320378303528,0.8133817911148071,0.06498449295759201,0.06975319981575012,0.009884214028716087,0.015409224666655064,0.01608840376138687,0.008327841758728027,0.002170878229662776
11,0,1,1.4935028553009033,0.07050041109323502,0.03487887606024742,1.3899259567260742,0.45125967264175415,0.7519046068191528,0.15781758725643158,0.03866070881485939,0.011156155727803707,0.005582106299698353,0.013340524397790432,0.014904231764376163,0.006634119898080826
12,0,1,1.4433963298797607,0.06334233283996582,0.012807182967662811,1.2113184928894043,0.37747737765312195,0.7016279697418213,0.21296553313732147,0.06162445992231369,0.007346006575971842,0.003628938924521208,0.007341089658439159,0.004339957144111395,0.001126136165112257
13,0,1,1.7794373035430908,0.11134818941354752,0.0361732579767704,1.0536400079727173,0.31234079599380493,0.571139931678772,0.24327941238880157,0.12398318946361542,0.012787967920303345,0.012636176310479641,0.021793307736516,0.0103432796895504,0.004036669619381428
14,0,1,1.5519437789916992,0.07884911447763443,0.03653120622038841,1.0826096534729004,0.3243080973625183,0.728305459022522,0.16056954860687256,0.046214036643505096,0.016023414209485054,0.0123564088717103,0.02176738530397415,0.010733570903539658,0.004030251409858465
15,0,1,1.5412471294403076,0.07732101529836655,0.03126139938831329,1.2398761510849,0.3892744779586792,0.8125708699226379,0.02106223627924919,0.09444446116685867,0.007041979115456343,0.0336189903318882,0.01651388220489025,0.01010786835104227,0.004639648366719484
16,0,1,1.5518825054168701,0.07884036004543304,0.01990353688597679,1.1465884447097778,0.3507375717163086,0.7524716258049011,0.06287652999162674,0.13745492696762085,0.008265875279903412,0.019027357921004295,0.009551391936838627,0.00703294575214386,0.0033192005939781666
17,0,1,1.7455490827560425,0.10650701075792313,0.058458976447582245,1.23436439037323,0.3869975805282593,0.7465189695358276,0.03094370663166046,0.1308133751153946,0.014677094295620918,0.018588000908493996,0.020300883799791336,0.034015849232673645,0.004142243880778551
18,0,1,2.3121871948242188,0.18745531141757965,0.11217840015888214,0.7739595770835876,0.19680555164813995,0.514046311378479,0.1932358741760254,0.11289948225021362,0.023283153772354126,0.04435672610998154,0.03847965970635414,0.06241363659501076,0.011285106651484966
19,0,1,1.2830188274383545,0.04043126106262207,0.013513250276446342,1.1195100545883179,0.33955156803131104,0.8656293749809265,0.07149016112089157,0.030202578753232956,0.005681338720023632,0.013483390212059021,0.004980644676834345,0.004485599230974913,0.004047005902975798
20,0,1,1.9830771684646606,0.14043959975242615,0.055628616362810135,1.1057602167129517,0.3338715434074402,0.6138955950737,0.07960953563451767,0.19858096539974213,0.018534380942583084,0.03375080227851868,0.024579722434282303,0.024541553109884262,0.006507340352982283
21,0,1,1.8275251388549805,0.11821787804365158,0.033961761742830276,1.0107413530349731,0.29461950063705444,0.6418942213058472,0.09975878149271011,0.17897529900074005,0.010247818194329739,0.03516201674938202,0.0122030358761549,0.014901961199939251,0.006856764201074839
22,0,1,1.5137494802474976,0.07339278608560562,0.007303345017135143,1.1098823547363281,0.3355743885040283,0.7607513666152954,0.024950582534074783,0.18738862872123718,0.004527688957750797,0.015078316442668438,0.004226452670991421,0.0025450794491916895,0.0005318132461979985
23,0,1,1.4073140621185303,0.05818772315979004,0.01580488122999668,1.1860111951828003,0.3670229911804199,0.830867350101471,0.03267618641257286,0.09590601176023483,0.005491841584444046,0.019253689795732498,0.007658842485398054,0.005980983376502991,0.00216505560092628
24,0,1,1.8530051708221436,0.12185788154602051,0.03015284426510334,1.0955761671066284,0.32966452836990356,0.6437490582466125,0.05963478982448578,0.21256306767463684,0.015475841239094734,0.03842438757419586,0.016802648082375526,0.009345444850623608,0.004004752263426781
25,0,1,1.9728645086288452,0.13898064196109772,0.0636405423283577,1.2079967260360718,0.3761051595211029,0.6736618876457214,0.05099328234791756,0.13609261810779572,0.02220301888883114,0.05340854451060295,0.026136044412851334,0.023768916726112366,0.013735583052039146
26,0,1,2.6396241188049316,0.23423202335834503,0.12245769798755646,1.073014259338379,0.3203442692756653,0.47413191199302673,0.07510571926832199,0.2040785849094391,0.03530046343803406,0.08892573416233063,0.056743886321783066,0.04895927011966705,0.01675453968346119
27,0,1,3.213090658187866,0.3161558210849762,0.2514629662036896,0.8999196290969849,0.24883931875228882,0.3883911967277527,0.10247381031513214,0.13773338496685028,0.03857574611902237,0.08136290311813354,0.13431519269943237,0.09763909131288528,0.019508685916662216
28,0,1,1.4055352210998535,0.05793360248208046,0.011633330956101418,1.1623468399047852,0.35724732279777527,0.8132088780403137,0.04106232151389122,0.11539566516876221,0.006744483485817909,0.01195535622537136,0.006112345028668642,0.0035820554476231337,0.0019389308290556073
29,0,1,2.853271007537842,0.2647530138492584,0.20256325602531433,0.7507370710372925,0.18721239268779755,0.4982330799102783,0.08267034590244293,0.12658320367336273,0.012668270617723465,0.07728179544210434,0.05962669476866722,0.12838728725910187,0.014549270272254944
30,0,2,2.1048355102539062,0.15783365070819855,0.0801277682185173,0.8875737190246582,0.2437392622232437,0.41389673948287964,0.41612011194229126,0.030983522534370422,0.04701251536607742,0.011859271675348282,0.04857495054602623,0.025470677763223648,0.006082142237573862
31,0,1,1.9070581197738647,0.12957973778247833,0.08982454240322113,1.1466317176818848,0.3507554531097412,0.6588123440742493,0.15519127249717712,0.05808292701840401,0.02312695048749447,0.014961888082325459,0.0402410514652729,0.04181712493300438,0.007766367867588997
32,0,1,1.3142316341400146,0.044890232384204865,0.01415736973285675,1.1313259601593018,0.34443268179893494,0.8432409167289734,0.075429268181324,0.05073457211256027,0.006744537502527237,0.009693345054984093,0.008406545966863632,0.003962217830121517,0.0017886061687022448
33,0,1,1.6325798034667969,0.09036854654550552,0.059593867510557175,1.0409401655197144,0.307094544172287,0.753321647644043,0.10630784183740616,0.054019004106521606,0.01091701164841652,0.01584072783589363,0.039650656282901764,0.01573575846850872,0.004207450430840254
34,0,1,1.515071153640747,0.07358159124851227,0.040160082280635834,1.0630649328231812,0.3162342309951782,0.7923390865325928,0.08858548104763031,0.05216945335268974,0.01178128644824028,0.014964733272790909,0.02070041373372078,0.012775953859090805,0.0066837165504693985
35,0,1,1.4370310306549072,0.06243300437927246,0.021447982639074326,0.928696870803833,0.2607271373271942,0.7842113375663757,0.10304944217205048,0.07249335944652557,0.005842181388288736,0.012955712154507637,0.011617801152169704,0.007254754193127155,0.002575427060946822
36,0,1,1.367798924446106,0.052542705088853836,0.018750382587313652,1.2076071500778198,0.37594422698020935,0.8185622692108154,0.09095066040754318,0.05408290773630142,0.007399142719805241,0.010254696942865849,0.00995803065598011,0.0058704549446702,0.0029218958225101233
37,0,1,2.2556405067443848,0.1793772131204605,0.0985940620303154,1.1318286657333374,0.3446403443813324,0.5601521730422974,0.10149789601564407,0.1520715206861496,0.04377635195851326,0.04390789940953255,0.05473129823803902,0.03765684738755226,0.0062059154734015465
38,0,1,1.635354995727539,0.09076499938964844,0.02612088993191719,1.0232497453689575,0.29978665709495544,0.6764485836029053,0.13649922609329224,0.14220434427261353,0.00694590387865901,0.011781023815274239,0.013385768048465252,0.009589429944753647,0.003145691007375717
39,0,1,1.693244457244873,0.09903492033481598,0.040436357259750366,2.1063272953033447,0.7472032308578491,0.7314580082893372,0.10107383877038956,0.07968652993440628,0.00896641705185175,0.03837880864739418,0.006701253354549408,0.017268940806388855,0.016466164961457253
40,0,1,1.1897459030151367,0.02710655704140663,0.018907301127910614,1.0451242923736572,0.30882298946380615,0.9277083277702332,0.021930549293756485,0.028084997087717056,0.001081947353668511,0.002286952920258045,0.01436825655400753,0.004363046959042549,0.00017599822604097426
41,0,1,1.2584108114242554,0.03691583126783371,0.009310629218816757,1.1022025346755981,0.3324018716812134,0.8816821575164795,0.036803487688302994,0.05793086066842079,0.004412986803799868,0.009859870187938213,0.0044434391893446445,0.0032204349990934134,0.001646755263209343
42,0,1,1.3284128904342651,0.04691612720489502,0.017459996044635773,1.1736180782318115,0.36190342903137207,0.8761688470840454,0.016786040738224983,0.07094098627567291,0.0039290813729166985,0.014714916236698627,0.007167167030274868,0.008787578903138638,0.0015052496455609798
43,0,1,1.1469544172286987,0.020993487909436226,0.008625461719930172,1.1694107055664062,0.36016538739204407,0.9308527708053589,0.032134607434272766,0.022131910547614098,0.0023812493309378624,0.0038739601150155067,0.004855974577367306,0.0027498009148985147,0.0010196868097409606
44,0,1,1.2281413078308105,0.03259161487221718,0.014325973577797413,1.0667929649353027,0.3177742660045624,0.9045507311820984,0.031880587339401245,0.03731663152575493,0.003877704031765461,0.008048402145504951,0.009602880105376244,0.0032753203995525837,0.0014477738877758384
45,0,1,1.8795499801635742,0.12565000355243683,0.04261241480708122,1.184473991394043,0.3663879930973053,0.6542657017707825,0.06376130878925323,0.18671561777591705,0.013407368212938309,0.03923770412802696,0.017481718212366104,0.018139151856303215,0.00699154706671834
46,0,1,1.3305699825286865,0.04722428321838379,0.0107386140152812,1.1967259645462036,0.3714492619037628,0.8170595169067383,0.09585317969322205,0.0627894327044487,0.003625620622187853,0.009933508932590485,0.006849236786365509,0.0029445940162986517,0.0009447827469557524
47,0,1,2.135209560394287,0.16217279434204102,0.10792449116706848,0.9064092040061951,0.25152015686035156,0.6045941710472107,0.13159574568271637,0.10633954405784607,0.03017629124224186,0.019369838759303093,0.03588947281241417,0.060766011476516724,0.011269005946815014
48,0,1,1.5439965724945068,0.07771379500627518,0.037696897983551025,0.9453908205032349,0.2676233649253845,0.7347018122673035,0.149379163980484,0.056050755083560944,0.010804773308336735,0.011366555467247963,0.02552974410355091,0.008183443918824196,0.0039837113581597805
49,0,1,1.894108533859253,0.12772978842258453,0.048934292048215866,1.3135801553726196,0.41972142457962036,0.6796638369560242,0.06849788129329681,0.12073726207017899,0.018780432641506195,0.06338626146316528,0.026295911520719528,0.01569833979010582,0.006940041668713093
50,0,1,1.667554259300232,0.09536489099264145,0.02467467077076435,1.0496381521224976,0.3106876611709595,0.7262661457061768,0.046639103442430496,0.1580641120672226,0.00892510637640953,0.03543075919151306,0.014253154397010803,0.00792776234447956,0.002493754494935274
51,0,1,1.9082310199737549,0.12974728643894196,0.0687861517071724,1.0733803510665894,0.32049548625946045,0.7016222476959229,0.06434279680252075,0.09479881823062897,0.01514434814453125,0.055305738002061844,0.031852178275585175,0.03016422502696514,0.0067697493359446526
52,0,1,1.721118688583374,0.10301695764064789,0.020694710314273834,1.0782864093780518,0.3225221633911133,0.6800073981285095,0.07043035328388214,0.18531173467636108,0.012803178280591965,0.030752575024962425,0.008431675843894482,0.009354427456855774,0.0029086065478622913
53,0,1,1.2679873704910278,0.03828391060233116,0.00414017541334033,1.3970448970794678,0.45420047640800476,0.8684284687042236,0.033293962478637695,0.08103629946708679,0.002460551680997014,0.010640577413141727,0.0026598565746098757,0.000984706450253725,0.0004956125630997121
54,0,1,1.1241356134414673,0.017733659595251083,0.0012890549842268229,0.8333374857902527,0.22133441269397736,0.9353947639465332,0.014706761576235294,0.04577288404107094,0.00038247884367592633,0.002454032888635993,0.000872013857588172,0.0003598271869122982,5.72138924326282e-05
55,0,1,1.358916163444519,0.051273737102746964,0.023685354739427567,0.827223539352417,0.21880875527858734,0.8725608587265015,0.023757487535476685,0.06138434261083603,0.0015657556941732764,0.017046187072992325,0.0040176608599722385,0.018254190683364868,0.0014135033125057817
56,0,1,1.2687873840332031,0.038398198783397675,0.005837989039719105,1.1710073947906494,0.36082497239112854,0.8597718477249146,0.052118897438049316,0.070356085896492,0.0039700111374258995,0.007945130579173565,0.0034880165476351976,0.0016241146950051188,0.0007258576806634665
57,0,1,1.580024003982544,0.08286057412624359,0.04444628953933716,1.1502968072891235,0.3522694706916809,0.7412815093994141,0.13350795209407806,0.054392002522945404,0.01257398072630167,0.013798143714666367,0.026455918326973915,0.013394561596214771,0.00459580821916461
58,0,1,1.3543933629989624,0.05062762275338173,0.020950879901647568,0.9099087119102478,0.2529657781124115,0.8240918517112732,0.08956632018089294,0.052959635853767395,0.0034821340814232826,0.008949344046413898,0.014476302079856396,0.005039720330387354,0.0014348565600812435
59,0,1,1.225788950920105,0.032255563884973526,0.009877676144242287,1.2914237976074219,0.4105686843395233,0.8749820590019226,0.07517434656620026,0.030441341921687126,0.002728646621108055,0.006795770488679409,0.005924327298998833,0.0029320092871785164,0.001021339907310903
60,0,1,2.8193933963775635,0.2599133551120758,0.11081700026988983,1.0562989711761475,0.3134392201900482,0.3113482594490051,0.20405110716819763,0.2533477544784546,0.03813081607222557,0.08230510354042053,0.026364628225564957,0.05795596167445183,0.026496408507227898
61,0,1,1.0003547668457031,5.068097743787803e-05,6.181018079587375e-07,2.7182817459106445,1.0,0.9998210072517395,5.983894880046137e-05,9.135233995039016e-05,7.670692525607592e-08,2.7186490115127526e-05,5.398430289460521e-07,5.717045326036896e-08,2.1088311541461735e-08
62,0,1,1.0179550647735596,0.0025650092866271734,9.012541704578325e-05,1.0444388389587402,0.30853983759880066,0.9899401068687439,0.0029440626967698336,0.006763876881450415,6.665133696515113e-05,0.00019505877571646124,4.363746120361611e-05,4.045396053697914e-05,6.0339980336721055e-06
