rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1040,3777,4886,0.8572050929069519,0.9999998807907104,7.000436305999756,5,8,40
2,837,3739,3777,0.8572050929069519,0.9999998807907104,7.000436305999756,5,8,40
3,6058,3777,4260,0.8572050929069519,0.9999998807907104,7.000436305999756,5,8,40
4,6056,3777,4238,0.8572050929069519,0.9999998807907104,7.000436305999756,5,8,40
5,2373,3477,4202,0.8530544638633728,0.9999998807907104,6.971382141113281,5,7,35
6,451,3477,3873,0.8530544638633728,0.9999998807907104,6.971382141113281,5,7,35
7,372,3477,3862,0.8530544638633728,0.9999998807907104,6.971382141113281,5,7,35
8,3079,3794,4113,0.8448798656463623,0.9999998807907104,6.914159774780273,5,7,35
9,3077,3794,4699,0.8448798656463623,0.9999998807907104,6.914159774780273,5,7,35
10,3080,3794,4369,0.8448798656463623,0.9999998807907104,6.914159774780273,5,7,35
11,4170,4485,4620,0.7274469137191772,0.9999998807907104,6.092128753662109,5,7,35
12,4165,4485,5102,0.7274469137191772,0.9999998807907104,6.092128753662109,5,7,35
13,5218,4437,5169,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
14,5216,4437,5170,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
15,5219,4437,5171,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
16,3029,4339,4437,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
17,4863,4437,5141,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
18,5221,4437,4530,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
19,4861,4437,4819,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
20,2894,4437,4521,0.6746377944946289,0.9999998807907104,5.7224650382995605,5,6,30
