model,customer_set,budget,model_seed_runs,cost_increase_mean,cost_increase_std,common_global_risk_mean_mean,common_global_risk_mean_std,common_global_cvar90_mean_mean,common_global_cvar90_mean_std,common_max_vehicle_risk_mean_mean,common_max_vehicle_risk_mean_std,common_edge_burden_gini_used_mean_mean,common_edge_burden_gini_used_mean_std,common_top10_burden_share_mean_mean,common_top10_burden_share_mean_std,load_global_risk_mean_mean,load_global_risk_mean_std,load_cvar90_mean_mean,load_cvar90_mean_std,load_max_vehicle_risk_mean_mean,load_max_vehicle_risk_mean_std,load_edge_burden_gini_used_mean_mean,load_edge_burden_gini_used_mean_std,load_top10_burden_share_mean_mean,load_top10_burden_share_mean_std
GCN,B,0.3,10,0.2293654354637503,0.0178204398879564,4.184436184296252,0.1733057977135309,0.1008409048406513,0.0060319333114357,1.4326800225310612,0.0956734918112362,0.7852619481619152,0.0066909797243846,0.7903883920357158,0.0083128944716612,2.090061026544472,0.1021594712271879,0.0561884095326774,0.0034913890234108,0.7806926845088895,0.046740800367514,0.8267213337886241,0.006584846118668,0.8007353109057632,0.0095513006615394
Gradformer-adapted,A,0.2,10,0.1613402575591623,0.0318838816795125,4.001551933209608,0.5016196657382868,0.105603036745513,0.0168835742482724,1.2403815273762215,0.2269082434499692,0.7849935507978048,0.0204176231017591,0.794839436827901,0.0260350974775765,2.008849706840011,0.2850951309793278,0.0595902397216317,0.0106766621164861,0.7352588340927848,0.1635534197635777,0.8262104611846347,0.0172817245238197,0.8004381042402973,0.025788836608459
Gradformer-adapted,A,0.25,10,0.2031550525053727,0.0183292231462083,3.5866777779746384,0.1600347396139668,0.0915599493416407,0.0072822959944181,1.1075523060246917,0.1194668051012138,0.7687791748271243,0.0084493718444781,0.7737887035493406,0.0100458216965521,1.7680371960482195,0.1240352909019321,0.0506577533210191,0.0050006615275328,0.6234134234158247,0.0737585706418599,0.8132945300166806,0.0146342403700851,0.7807116349362583,0.0187048140177262
Gradformer-adapted,A,0.3,10,0.2226349213373295,0.0290839597627351,3.395411470150247,0.3797330628749519,0.082635270587652,0.0172927523773491,1.0516094632985715,0.1536127349572053,0.7570122971810164,0.0253533936200787,0.7586481254364899,0.0336847681706041,1.687387754548436,0.1785666445289495,0.0475296248089572,0.0072577522803831,0.5889065080841623,0.0785884866834705,0.8058321599264738,0.0184708956914095,0.7698947929066271,0.0266630776017804
Gradformer-adapted,B,0.2,10,0.1459121156147425,0.0125517350101067,5.75541197991919,0.6270388579874399,0.1410619331392479,0.0155987673972063,1.7821318298441131,0.1696327102317508,0.8224301036447447,0.0133794481046752,0.843043527077889,0.0176167769862489,2.9320345493584727,0.3796186778220303,0.0863041195521679,0.0141412016686682,0.9416535217290978,0.0923740997686146,0.8539360511053319,0.0131104566993731,0.8474286383955796,0.0208443012336426
Gradformer-adapted,B,0.25,10,0.2169888681376903,0.0327010301037615,4.623409844589124,0.6258374075245995,0.1112274563714521,0.0166733580276262,1.50684396763489,0.1877505093376625,0.7969878665952765,0.0155439102183352,0.807166109940076,0.0206257427146856,2.3151771272453443,0.3328656371706,0.0640475759174516,0.0125764731676645,0.8081872633376225,0.0998107436924199,0.8338836392495835,0.0131512267709324,0.8137569731921573,0.0204299290086372
Gradformer-adapted,B,0.3,10,0.2386741076560889,0.0238422314638217,4.325076957051518,0.3411343248833266,0.1029255092241373,0.0086507847184606,1.4035661152077763,0.1449016772167783,0.7888876877969663,0.0111411114300029,0.7958353315090982,0.0159597067997551,2.180787384694988,0.1770243632224385,0.0589271160946836,0.0060649000531862,0.759611165191053,0.0728965802017825,0.8278900284719732,0.0100138179759893,0.8042889576529589,0.0152659018367929
GraphSAGE,A,0.2,10,0.1690258998982733,0.0199226182038417,3.36282091886858,0.3767690491717858,0.0858585943830817,0.0147094638608581,1.1390125067957173,0.1432871913095013,0.7579380976494897,0.0187946414543917,0.7592819366246057,0.0232661405627737,1.736378210422965,0.1779911585617309,0.0495524120956892,0.0068750034472535,0.6510026886763722,0.1080485312077519,0.8112244890962115,0.0132162256799128,0.7783270254806395,0.0190312656823168
GraphSAGE,A,0.25,10,0.202873196400473,0.0307935814834666,3.11071793148219,0.1735635991726349,0.0746844271493626,0.0101575737128907,1.077416299494647,0.1060108010500359,0.7447979307946431,0.011240244671014,0.7415037116230047,0.0147045004298968,1.585824466643085,0.1069621094424699,0.0435463028325609,0.0043695991222328,0.5706330850204144,0.0823562075207544,0.7994283927490133,0.0106985452105779,0.7609421523068433,0.0142895824876407
GraphSAGE,A,0.3,10,0.2419986025818614,0.0369363079395576,2.9199782091297246,0.2146194518615733,0.0629843125491414,0.0107502901336338,0.9722026993845057,0.0854444242014366,0.7310216556322282,0.0140440375593542,0.7235214094572091,0.0192759127469131,1.4728364507459122,0.1301917024652551,0.0390063539395343,0.0052161398290345,0.5080897313110089,0.0585315139445143,0.7863526701477601,0.0143443988250956,0.7433758210122153,0.0203617573034879
GraphSAGE,B,0.2,10,0.1649379163353146,0.0259063871082011,5.156142212831034,0.945421533418106,0.1246790613215535,0.0260168235178684,1.678963193456304,0.3004043100738975,0.8078733571294823,0.0252749667549233,0.8223095187924494,0.0332247837767596,2.652922036545462,0.5063003667821654,0.0759783249309397,0.0186174086577338,0.9178108085887836,0.1627672726036265,0.8452760703834888,0.021204752368137,0.830482659956564,0.0328545542603798
GraphSAGE,B,0.25,10,0.2020330742218456,0.0288650866123299,4.429092112546149,0.5878508534208797,0.1054271403596237,0.0166495322059153,1.4409239849236617,0.1964502636414988,0.7902601322514246,0.0165373187195382,0.798265377181591,0.02204749190738,2.3081176259893725,0.3668282788953743,0.0632208492595895,0.0135495587867757,0.7943343427834302,0.1071671929132184,0.8328410945963677,0.0167535192502468,0.8107582461425051,0.0258130708975319
GraphSAGE,B,0.3,10,0.2306525834190338,0.0336229694585293,4.1207404807631045,0.4916245079458233,0.0973952307994215,0.014546864273851,1.3507740551419942,0.1543408750694397,0.7801536333062897,0.0190599048270631,0.7837627702779791,0.0264055814436845,2.1398078683881208,0.3388713935858332,0.0571424547748424,0.0119234221640289,0.7547450666940121,0.1034628433627481,0.8242737889469025,0.0198691851013597,0.7969063524736355,0.0297148805427516
GraphSAGE-TEG-Concat,A,0.2,10,0.1657382273528002,0.026538846425718,3.571489285285222,0.5299952087078841,0.0910859040751603,0.0200077189558731,1.1645948094186027,0.1851457517722677,0.7682745069838847,0.0238435420545241,0.7717546894798322,0.0309391005073048,1.8138382882319624,0.2764166047462686,0.0522913022761509,0.0104024927184593,0.6597902727983248,0.1259736308822539,0.8143299371575701,0.0199487076312716,0.7840217136033241,0.0291264473852126
GraphSAGE-TEG-Concat,A,0.25,10,0.1979860674830596,0.0215329992742739,3.127562378495392,0.1880453600090292,0.07370779588686,0.0103501601751146,1.0374960257804375,0.0977999120775985,0.7471376308722806,0.0136938202976972,0.7435023936291987,0.0173052505982069,1.5856720253691718,0.1356253265571785,0.0437042254138798,0.0050046743108817,0.5559201418552447,0.07585710398882,0.7976960004013371,0.0124444918456003,0.7597599731765767,0.0170361136900643
GraphSAGE-TEG-Concat,A,0.3,10,0.245025539077677,0.0366037132899766,2.8367582401059623,0.2660315615066906,0.0596053614668816,0.0123621125589682,0.9213495736065136,0.1197623534632154,0.7253650313432678,0.0217589097266615,0.7151568999745613,0.0278923211448749,1.423328104818912,0.1459143585513423,0.0373453973626031,0.0057618130775902,0.4782070918956703,0.0731205536884711,0.7815910651832572,0.0190869354567759,0.735908003479718,0.0266686307723641
GraphSAGE-TEG-Concat,B,0.2,10,0.1533969705964254,0.0208196335239647,5.5391844697598405,0.6591667081192321,0.132266322207809,0.0187168494525262,1.765126401431419,0.1573088998234997,0.8190079031906121,0.0150939313666851,0.8367395223796297,0.0206431429540702,2.856699141043608,0.3509102869492688,0.0828542886407783,0.012971923585482,0.9418591243334764,0.1048495832354215,0.8540606431014781,0.0131646882959102,0.8451634681787727,0.0200018782379968
GraphSAGE-TEG-Concat,B,0.25,10,0.2119406849091238,0.0288199572916954,4.274241956449496,0.6060802792993154,0.1004671036171047,0.015165611794489,1.4172867284300898,0.2035141444182197,0.7857367373273888,0.019163371991831,0.7909694560489993,0.0263297629446935,2.1930401615383035,0.3253287175529841,0.0588755608680243,0.0114800595194485,0.7569931654144014,0.1016710017038242,0.8284923426197335,0.01589263858528,0.8040118091000119,0.0248590251625356
GraphSAGE-TEG-Concat,B,0.3,10,0.2395483352865835,0.0247104318109223,4.017272169118407,0.3393511104318062,0.0938357052662171,0.0082362837793746,1.31616224266093,0.1118957706634222,0.7783863027912993,0.0124805842474903,0.7799878692972209,0.0172464217192365,2.029378710333149,0.1839298928294672,0.0530860405873708,0.0062271625427059,0.7107641699601588,0.0612741547774351,0.8206198435137078,0.0111801548121785,0.7916293938131747,0.0169719101213892
GraphSAGE-TEG-Gate,A,0.2,10,0.1759285190186078,0.0227946964818456,3.409997616623552,0.4564967921081536,0.0863632716040562,0.0144879465620077,1.1468224706464984,0.187608733770929,0.7611438406354576,0.018249050105074,0.7637552968436373,0.0251762811091147,1.69257465331509,0.1792969309733184,0.0481666209492836,0.0067404561310513,0.6069861442218188,0.0638992890524355,0.8084286399632596,0.0117228507159113,0.7754166178067121,0.0189728557409739
GraphSAGE-TEG-Gate,A,0.25,10,0.1999082141518742,0.0202747610392,3.1117628557012,0.2763198295855525,0.0747106047864121,0.0139887332356541,1.0443421425840005,0.1149008247685004,0.7452341377515794,0.0193797116195398,0.7424759162410444,0.0257860207665743,1.5467869108385908,0.1701216108779194,0.0426442611396447,0.006670366559289,0.5524620498960633,0.0736838537032174,0.7946417592661584,0.0199681285732464,0.7557021104382876,0.0274896212755039
GraphSAGE-TEG-Gate,A,0.3,10,0.2487060806301355,0.0385848888559346,2.7834787672340644,0.3418266478239443,0.0583348834610346,0.0164400240357058,0.9424579185343422,0.1287530053391788,0.7205551297900027,0.025778144189208,0.7103096295890383,0.0339962901350503,1.3610951587046922,0.1778048406328109,0.0352460213637889,0.0069168682317165,0.4822872695940369,0.0666346833111593,0.7731311348676961,0.0228400073498349,0.7247764462350919,0.0307283196007143
GraphSAGE-TEG-Gate,B,0.2,10,0.1474145714995588,0.018593932973209,5.456632381779029,0.7381499136002665,0.1315555881201075,0.0203271012605429,1.810565877546408,0.2615354963685879,0.8151420147217635,0.0181766463553639,0.8334728624415282,0.0245036361788229,2.7455057651968278,0.3938227578752408,0.0793315831972361,0.0139714379651008,0.9516379486101936,0.1468870627754277,0.8477604273862237,0.0175205845140795,0.8365089424232712,0.0267486892218552
GraphSAGE-TEG-Gate,B,0.25,10,0.2050776243824736,0.0263537295871988,4.277762425521393,0.5161523935766767,0.101686478884263,0.0142697056654992,1.464013954591649,0.2268490068861242,0.7870197337085365,0.0147724970091095,0.7938087390362478,0.0201147545621557,2.1285002301149496,0.32011680318209,0.057307909229151,0.0116440482166981,0.7740891612909635,0.1421183036359725,0.8251213214509466,0.0148097074648799,0.7992816569642783,0.0235554963727734
GraphSAGE-TEG-Gate,B,0.3,10,0.2326986628929761,0.0233830214161149,3.9406491654279385,0.3455854717526843,0.0927381880638705,0.0101853534538098,1.3376884611453168,0.1336304396410842,0.7751007653561695,0.0149791717887577,0.7768920782954314,0.0213272193107018,1.956088025303488,0.1791567727735092,0.0510636178964746,0.0062364768768628,0.7093791279913756,0.080400495921716,0.8168651945965081,0.0130452867719528,0.7858697027938809,0.0197039651806914
SGFormer-TEG-Concat,A,0.2,10,0.1588895419561504,0.0225454235662089,3.423872365862813,0.4281405622275682,0.0858901671885458,0.016075361085636,1.117158585804631,0.1511040054305192,0.7603052001420103,0.0204529890457358,0.7626871835609269,0.0263294363356115,1.7225591237299835,0.1788481925919136,0.0487556209424371,0.0067222602520021,0.6158831523202388,0.1060123607471172,0.8081149069822475,0.0162740251570237,0.7757733230136472,0.0209224128489332
SGFormer-TEG-Concat,A,0.25,10,0.2151715430087833,0.0269860159070455,3.092811913853418,0.1782594095746814,0.0705768201569975,0.0087086545758124,0.9969483901239874,0.11661586691339,0.7431710837684079,0.0100801866162821,0.7395914215598565,0.0140820721852767,1.5443455173698786,0.1332493449705315,0.0418547302137481,0.0052675501718005,0.5256569259308651,0.0934723940269936,0.7928578396722162,0.0132567776926026,0.7538454093908268,0.0178474959043006
SGFormer-TEG-Concat,A,0.3,10,0.234344243626973,0.028600306413246,3.0096555580011564,0.1950864933395765,0.0656454866787193,0.0095159385937157,0.9466223501915942,0.0336295862451242,0.738101123148859,0.0103492854732056,0.7325549196613703,0.0149655344179907,1.4761112721805685,0.1035583328867565,0.0391648087993434,0.0040791786846272,0.4828469776176284,0.0324827504305657,0.7860836315055859,0.0098884629266825,0.744655445012379,0.013013807426619
SGFormer-TEG-Concat,B,0.2,10,0.159603154464181,0.0281779603278018,5.212703660964924,0.9577580858256162,0.1251446147602621,0.0241584764322828,1.7188879259058474,0.2703187664547715,0.8081424589694504,0.0230954364825856,0.8232843489960132,0.0321751524312135,2.565758900178891,0.4753614180000557,0.0722614912683596,0.0165632912207281,0.9052038292796744,0.1549260835641893,0.8388537716625413,0.0204146098757256,0.823126757813543,0.0322186112495862
SGFormer-TEG-Concat,B,0.25,10,0.210103444545555,0.02141971469436,4.231802895325759,0.2323172558739116,0.0999454383663165,0.0067137155467609,1.4313582201360622,0.1258476187069459,0.7837438015286189,0.0080964913999191,0.7899439237378187,0.0112026557485133,2.1470130809582177,0.1830677402586865,0.0573985651745494,0.0064306517655028,0.7791636331926799,0.0739808054329327,0.8242407869700331,0.0117700363011694,0.7982218521208093,0.0182309827173689
SGFormer-TEG-Concat,B,0.3,10,0.239764056678188,0.0386264638006292,4.039610201447668,0.4693143836179635,0.0944586305789084,0.0128544611972906,1.3580891110903006,0.1931801082757741,0.7754440090696274,0.0182860119811823,0.7781978128214189,0.0261891354056052,2.061113441451689,0.2862894876696945,0.0544701742879667,0.0098571439557911,0.7423652834656165,0.1076710485460886,0.819278624673828,0.0177871042275835,0.7901883691352225,0.0283423262309414
SGFormer-TEG-Gate,A,0.2,10,0.1603926064850639,0.0210017254330881,3.507450312864818,0.5266494692839772,0.0901585676382297,0.018151001587954,1.1774297886177352,0.2561189832132541,0.764401854474242,0.0220011944163933,0.7676676412303628,0.0285547303806757,1.7387682019762536,0.274600792463249,0.0497694000883168,0.0101456455866904,0.6403466304587601,0.1557998970975223,0.8093616107321828,0.018654894377214,0.7765511559431452,0.0270001934700506
SGFormer-TEG-Gate,A,0.25,10,0.2083793549485548,0.0280535900662317,3.056320180112358,0.3075635937745621,0.0707692320348846,0.014546844921316,0.9951654508991395,0.1120840441883874,0.7402749306700747,0.0208638480368228,0.7357653041030604,0.0268052505965042,1.5148400863957745,0.1650508714435869,0.0409834611590268,0.0062388458162184,0.5362007389139712,0.0718692321558746,0.7885374444123232,0.0188596345726795,0.7472148843376426,0.025357879654679
SGFormer-TEG-Gate,A,0.3,10,0.2476718330122024,0.030727435368321,2.897179272530482,0.3024729111393104,0.0622891857444734,0.0145096853873732,0.9592351438300284,0.1082034962614109,0.7293793926542627,0.0211143756822407,0.721286797811148,0.0270658188359917,1.4315761156429716,0.1636788748083245,0.0375678987946589,0.0062313977721747,0.4952413769195461,0.0710111200280385,0.7799553994806551,0.0201230205931343,0.7354272178981526,0.0271064204136978
SGFormer-TEG-Gate,B,0.2,10,0.1636993498808668,0.0279974138083081,4.92639106977913,1.0444283585012282,0.1184293123696052,0.0284251649236364,1.631862201022256,0.2975389581259825,0.8015752138940051,0.0283589471312852,0.8137944467926561,0.0381011330737139,2.473311868542804,0.5090383147358121,0.0692514289410016,0.0183383877525911,0.8814817339407124,0.1400844660027101,0.8382400700872032,0.0228561206069031,0.8188525816178818,0.0350935246632894
SGFormer-TEG-Gate,B,0.25,10,0.195685564980496,0.0188404062629261,4.2389407660250304,0.6470498897065655,0.1005781042812911,0.0181663398746519,1.4925435383273755,0.2062487248247238,0.784540893259223,0.0180627199151638,0.7894422730535285,0.0245362888638052,2.1164941859210487,0.274414374499415,0.056415862512221,0.0100014096054996,0.8000343130738392,0.0902364358510392,0.8239362988208379,0.0141724380776723,0.7961516431996325,0.0214686544479589
SGFormer-TEG-Gate,B,0.3,10,0.2563730661904678,0.0377703984389362,3.8244168078143774,0.3602590108379846,0.0903099459687843,0.0098791097996329,1.4073592743745944,0.2539407359884863,0.7710877780559121,0.0164780683083908,0.7698597193872427,0.0220073222915589,1.9766362399526585,0.1654203549314626,0.0515426043098412,0.0055375475058258,0.7457099431320569,0.1260926373093366,0.8181973757469722,0.0112188262963139,0.7870559416082388,0.0165589174604263
SGFormer-adapted,A,0.2,10,0.163990906003365,0.0217994955783393,3.573098527870856,0.4786416011280817,0.0904733285107621,0.0167170280612244,1.1469848823491722,0.162061432467771,0.768147802816683,0.0219373918244772,0.7721202516482116,0.0272051173555869,1.7872164140872269,0.2682675196385017,0.0510628489214739,0.0096635103681568,0.6294655385556405,0.1150612011001473,0.8126196403016573,0.0181558096013372,0.7815890641335607,0.0261105991865664
SGFormer-adapted,A,0.25,10,0.1947924308632943,0.0278084217938216,3.2624010949370783,0.3615188606863693,0.076021962003028,0.0155853306847867,1.0620243010007664,0.1304634897667927,0.7517544242872622,0.0211061807073564,0.7508813357111555,0.0274837439943226,1.620692553007689,0.1864990608369502,0.0445748688477444,0.0070157190522761,0.5658714088822715,0.0784469474759941,0.7980049078991278,0.0194407216821341,0.7604303838868495,0.0281359919280838
SGFormer-adapted,A,0.3,10,0.2425151287313115,0.0318594861955415,2.958295040106313,0.3235762913742435,0.0630239537071927,0.0133506408713776,0.9799462321564052,0.1280618110839171,0.7320574005589109,0.0237735601682743,0.7243582702416016,0.0308752393779477,1.4691468983930318,0.1960623534902722,0.0388437326936782,0.0074851555351096,0.5151258430821732,0.0824625856442722,0.783145449073118,0.0216066668638801,0.7391577475480883,0.0301722620279408
SGFormer-adapted,B,0.2,10,0.1640582166186396,0.0259250628034272,5.018993386820187,0.7133605170674823,0.119141661091359,0.0180644954802764,1.7053580704696647,0.2341497814387302,0.8066794109574902,0.0188541877319235,0.8203309048873315,0.0247280403652365,2.548082154296776,0.3824960909932786,0.0717487765533466,0.0132765160587863,0.9185800138416118,0.1189413118772767,0.8422877312203381,0.0148059227112706,0.8265522857982781,0.0231866517955811
SGFormer-adapted,B,0.25,10,0.2060873441540965,0.030374201108398,4.488401858047013,0.6813910174626603,0.1063113035687244,0.0180909721952407,1.5460970276241843,0.2159932414225153,0.7922401216543211,0.0205918549909728,0.7998532063448658,0.0274382226037501,2.255247552240905,0.3424082765650856,0.061575505486066,0.0123290810409826,0.8314334609310121,0.105637135255251,0.8304563012719692,0.0155384988167162,0.8076507353470607,0.0241164943242458
SGFormer-adapted,B,0.3,10,0.2258317798234094,0.0275303930737106,4.203892065274118,0.4845770734262394,0.0990385894714543,0.0117394428735961,1.4614473756631154,0.1300376124257126,0.7837588156861754,0.0166265171496144,0.788183302243767,0.0217627528995072,2.122559154877924,0.2142172514778327,0.0568593089519831,0.0074178229528824,0.7920765757977266,0.0651343185107836,0.8252726845325442,0.0098589129331333,0.7988794329628,0.0153177252422395
Stable-Tail GNN,A,0.2,10,0.1767719178542557,0.0112053694704952,3.27255723163038,0.0891256255241414,0.0814071133952836,0.0045679422194229,1.0630845103678976,0.0681040147269836,0.7537858590597001,0.0038320193852143,0.7549475752504038,0.0055809163732177,1.656334213014636,0.0900168992094514,0.0466006745541666,0.0031817044271813,0.5774655932711079,0.0358815450494579,0.804931989169645,0.0065623476386927,0.7702834505665624,0.0102015288583285
Stable-Tail GNN,A,0.25,10,0.1767719178542557,0.0112053694704952,3.27255723163038,0.0891256255241414,0.0814071133952836,0.0045679422194229,1.0630845103678976,0.0681040147269836,0.7537858590597001,0.0038320193852143,0.7549475752504038,0.0055809163732177,1.656334213014636,0.0900168992094514,0.0466006745541666,0.0031817044271813,0.5774655932711079,0.0358815450494579,0.804931989169645,0.0065623476386927,0.7702834505665624,0.0102015288583285
Stable-Tail GNN,A,0.3,10,0.2667690989187431,0.0321237074105376,2.8188183961236,0.2160804760298862,0.0577826917604497,0.0103525662226277,0.9135674720796892,0.0608050853595783,0.7226941270956541,0.0144380203034642,0.7125659852118706,0.0195503747750163,1.4371288311751402,0.156740464469647,0.0376236286466069,0.0057426577264041,0.5057515791658252,0.0568754061071662,0.7826249473289479,0.0143653998307959,0.7373979310468354,0.020077871574297
Stable-Tail GNN,B,0.2,10,0.1641989253721946,0.0319199146634337,5.115411262837607,0.83129392550365,0.1227024249567398,0.0225494977368937,1.729627774388984,0.3337796789016936,0.8061133625520893,0.0186312771053068,0.8212733591968858,0.0260213796689027,2.606862983424375,0.484358619210303,0.0738968922786068,0.0172284400183369,0.9441010990296886,0.2147663358824461,0.8420531342348309,0.0175882772104732,0.8262907412176508,0.0269437259228886
Stable-Tail GNN,B,0.25,10,0.2057065235061653,0.0160599200267085,4.2553891362089855,0.342712535198043,0.1000960624495687,0.0100139851429805,1.4298698916527224,0.1218413220007896,0.7852779643631342,0.011840665912891,0.7918287434021715,0.015474223785901,2.147531032733497,0.2095290648209861,0.0573141887474837,0.0073349918953735,0.7519645630161124,0.0850960394157896,0.8257876105293533,0.0114075028039898,0.7995098148460812,0.0161866542590895
Stable-Tail GNN,B,0.3,10,0.224532784450873,0.0372919399099182,4.088372481088624,0.5053777661633838,0.0955630093746332,0.014428381143448,1.373209986116525,0.1697532574962559,0.7788313487213661,0.0185167729455883,0.7823733415296301,0.0260034974379787,2.067466256621758,0.2829497358165584,0.054601293705342,0.0098081190110715,0.7277453905737195,0.1056594409928162,0.8207621871422749,0.0167757005705265,0.7916444703287495,0.0250299142414638
Stable-Tail w/o Tail Loss,A,0.2,10,0.1776718003897204,0.0185562406997962,3.4987726713787053,0.3599639189030592,0.0897856904907422,0.0129328348285687,1.0944216886119238,0.1117816227826411,0.7635157781716995,0.0161846535301754,0.7672768889150656,0.0195874857417525,1.8000461026180887,0.2337026602163828,0.0517537252398633,0.008478985578565,0.6242343990136827,0.0903910973079422,0.8147060724932821,0.0150996714666021,0.7836676412142205,0.0196445348735998
Stable-Tail w/o Tail Loss,A,0.25,10,0.1862694955375964,0.0129453927684191,3.35178288415578,0.1384687356600133,0.0847445541835583,0.0046132491313338,1.0683921018753504,0.061870081009358,0.7567875131296111,0.006464429408686,0.7588917780552549,0.0090827712614848,1.7094599512779127,0.1041418728552978,0.0484933913617647,0.0037338058157116,0.5934459764773824,0.0519693520929019,0.8092930586262504,0.0085975109570428,0.776055311760565,0.0116487956462562
