rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4165,4485,5102,0.8452827334403992,0.9999998807907104,6.916979789733887,5,7,35
2,4170,4485,4620,0.8452827334403992,0.9999998807907104,6.916979789733887,5,7,35
3,2373,3477,4202,0.8348078727722168,0.9999998807907104,6.843656063079834,5,7,35
4,451,3477,3873,0.8348078727722168,0.9999998807907104,6.843656063079834,5,7,35
5,372,3477,3862,0.8348078727722168,0.9999998807907104,6.843656063079834,5,7,35
6,4863,4437,5141,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
7,5221,4437,4530,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
8,5218,4437,5169,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
9,5216,4437,5170,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
10,4861,4437,4819,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
11,5219,4437,5171,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
12,3029,4339,4437,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
13,2894,4437,4521,0.8206661939620972,0.9999998807907104,6.744664192199707,5,7,35
14,3825,4871,5075,0.7857940793037415,0.9999998807907104,6.500559329986572,5,7,35
15,3077,3794,4699,0.7700667381286621,0.9999998807907104,6.390468120574951,5,7,35
16,3079,3794,4113,0.7700667381286621,0.9999998807907104,6.390468120574951,5,7,35
17,3080,3794,4369,0.7700667381286621,0.9999998807907104,6.390468120574951,5,7,35
18,3060,5028,5029,0.7551090717315674,0.9999998807907104,6.285764217376709,5,7,35
19,3064,4114,5028,0.7551090717315674,0.9999998807907104,6.285764217376709,5,7,35
20,3070,3721,5029,0.7523426413536072,0.9999998807907104,6.266399383544922,5,7,35
