P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,243,587,333,83,21,41,13
2,0,409,473,179,114,32,106,8
3,0,299,517,274,115,36,77,2
4,0,271,557,256,92,60,57,28
5,0,196,528,328,130,42,88,8
