rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3079,3794,4113,0.8585011959075928,0.9999998807907104,7.009509086608887,5,8,40
2,3077,3794,4699,0.8585011959075928,0.9999998807907104,7.009509086608887,5,8,40
3,3080,3794,4369,0.8585011959075928,0.9999998807907104,7.009509086608887,5,8,40
4,2115,3651,4265,0.8521522879600525,0.9999998807907104,6.965066909790039,5,7,35
5,2111,3651,4815,0.8521522879600525,0.9999998807907104,6.965066909790039,5,7,35
6,2124,3651,4687,0.8521522879600525,0.9999998807907104,6.965066909790039,5,7,35
7,837,3739,3777,0.8115260601043701,0.9999998807907104,6.680683135986328,5,7,35
8,6058,3777,4260,0.8115260601043701,0.9999998807907104,6.680683135986328,5,7,35
9,1040,3777,4886,0.8115260601043701,0.9999998807907104,6.680683135986328,5,7,35
10,6056,3777,4238,0.8115260601043701,0.9999998807907104,6.680683135986328,5,7,35
11,3064,4114,5028,0.7677897810935974,0.9999998807907104,6.3745293617248535,5,7,35
12,3060,5028,5029,0.7677897810935974,0.9999998807907104,6.3745293617248535,5,7,35
13,4170,4485,4620,0.7409119606018066,0.9999998807907104,6.186384201049805,5,7,35
14,4165,4485,5102,0.7409119606018066,0.9999998807907104,6.186384201049805,5,7,35
15,5268,4608,4645,0.7272657752037048,0.9999998807907104,6.090860843658447,5,7,35
16,4863,4437,5141,0.7249109745025635,0.9999998807907104,6.074377059936523,5,7,35
17,2894,4437,4521,0.7249109745025635,0.9999998807907104,6.074377059936523,5,7,35
18,3029,4339,4437,0.7249109745025635,0.9999998807907104,6.074377059936523,5,7,35
19,4861,4437,4819,0.7249109745025635,0.9999998807907104,6.074377059936523,5,7,35
20,5221,4437,4530,0.7249109745025635,0.9999998807907104,6.074377059936523,5,7,35
