P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,366,592,405,60,55,38,14
2,0,499,484,298,111,57,73,7
3,0,321,615,360,100,66,66,2
4,0,321,575,363,81,111,57,21
5,0,305,528,419,106,85,75,11
