rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2174,3335,3866,0.8554165959358215,1.0,6.987915992736816,5,7,35
2,2115,3116,3335,0.8554165959358215,1.0,6.987915992736816,5,7,35
3,2177,3335,4325,0.8554165959358215,1.0,6.987915992736816,5,7,35
4,3173,3335,3861,0.8554165959358215,1.0,6.987915992736816,5,7,35
5,3636,3335,3804,0.8554165959358215,1.0,6.987915992736816,5,7,35
6,2148,3208,3862,0.8358168005943298,1.0,6.850717544555664,5,7,35
7,3297,3208,3873,0.8358168005943298,1.0,6.850717544555664,5,7,35
8,4232,3225,4086,0.8257810473442078,1.0,6.780467510223389,5,7,35
9,1288,3475,3491,0.8015180826187134,1.0,6.610626697540283,5,7,35
10,5170,3300,4627,0.7946004271507263,1.0,6.5622029304504395,5,7,35
11,2930,3244,3300,0.7946004271507263,1.0,6.5622029304504395,5,7,35
12,1001,3100,3771,0.7468537092208862,1.0,6.227975845336914,5,7,35
13,1002,3100,3685,0.7468537092208862,1.0,6.227975845336914,5,7,35
14,999,3100,3684,0.7468537092208862,1.0,6.227975845336914,5,7,35
15,4647,3100,4199,0.7468537092208862,1.0,6.227975845336914,5,7,35
16,1069,3100,3698,0.7468537092208862,1.0,6.227975845336914,5,7,35
17,1082,3100,4381,0.7468537092208862,1.0,6.227975845336914,5,7,35
18,4055,4357,4563,0.7097663879394531,1.0,5.968364715576172,5,6,30
19,4053,4357,4562,0.7097663879394531,1.0,5.968364715576172,5,6,30
20,4345,3652,4357,0.7097663879394531,1.0,5.968364715576172,5,6,30
