P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,865,424,101,68,34,36,2
2,0,719,327,184,99,125,75,0
3,0,651,389,185,90,156,53,6
4,0,650,328,183,110,224,33,1
5,0,676,399,146,79,173,53,3
