P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,719,305,133,52,52,60,0
2,0,614,305,132,58,92,120,0
3,0,531,352,145,110,104,78,0
4,0,575,299,146,104,113,84,0
5,0,589,330,119,103,94,85,0
