rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8859453201293945,1.0,7.201617240905762,5,8,40
2,2148,3208,3862,0.8571205735206604,1.0,6.999844074249268,5,7,35
3,3297,3208,3873,0.8571205735206604,1.0,6.999844074249268,5,7,35
4,2174,3335,3866,0.857025146484375,1.0,6.999176025390625,5,7,35
5,2115,3116,3335,0.857025146484375,1.0,6.999176025390625,5,7,35
6,3636,3335,3804,0.857025146484375,1.0,6.999176025390625,5,7,35
7,3173,3335,3861,0.857025146484375,1.0,6.999176025390625,5,7,35
8,2177,3335,4325,0.857025146484375,1.0,6.999176025390625,5,7,35
9,5170,3300,4627,0.8532127737998962,1.0,6.972489356994629,5,7,35
10,2930,3244,3300,0.8532127737998962,1.0,6.972489356994629,5,7,35
11,1082,3100,4381,0.8474639058113098,1.0,6.932247161865234,5,7,35
12,1001,3100,3771,0.8474639058113098,1.0,6.932247161865234,5,7,35
13,4647,3100,4199,0.8474639058113098,1.0,6.932247161865234,5,7,35
14,999,3100,3684,0.8474639058113098,1.0,6.932247161865234,5,7,35
15,1002,3100,3685,0.8474639058113098,1.0,6.932247161865234,5,7,35
16,1069,3100,3698,0.8474639058113098,1.0,6.932247161865234,5,7,35
17,2872,3347,3448,0.8285613059997559,1.0,6.799929141998291,5,7,35
18,3726,3448,4028,0.8285613059997559,1.0,6.799929141998291,5,7,35
19,2864,3448,4503,0.8285613059997559,1.0,6.799929141998291,5,7,35
20,2861,3448,3858,0.8285613059997559,1.0,6.799929141998291,5,7,35
