rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2930,3244,3300,1.0,1.0,6.8327202796936035,5,7,35
2,3636,3335,3804,1.0,1.0,6.662930011749268,5,7,35
3,2115,3116,3335,1.0,1.0,6.662930011749268,5,7,35
4,3173,3335,3861,1.0,1.0,6.662930011749268,5,7,35
5,2174,3335,3866,1.0,1.0,6.662930011749268,5,7,35
6,5170,3300,4627,1.0,1.0,6.8327202796936035,5,7,35
7,2177,3335,4325,1.0,1.0,6.662930011749268,5,7,35
8,4232,3225,4086,0.8914313912391663,1.0,5.490019798278809,5,6,30
9,237,3487,3488,0.8906484842300415,1.0,5.7169508934021,5,6,30
10,4053,4357,4562,0.8844174146652222,1.0,5.440921783447266,5,6,30
11,4055,4357,4563,0.8844174146652222,1.0,5.440921783447266,5,6,30
12,4347,4357,4589,0.8844174146652222,1.0,5.440921783447266,5,6,30
13,4345,3652,4357,0.8844174146652222,1.0,5.440921783447266,5,6,30
14,3726,3448,4028,0.875830352306366,1.0,5.966735363006592,5,6,30
15,2864,3448,4503,0.875830352306366,1.0,5.966735363006592,5,6,30
16,3724,3448,4271,0.875830352306366,1.0,5.966735363006592,5,6,30
17,2861,3448,3858,0.875830352306366,1.0,5.966735363006592,5,6,30
18,2872,3347,3448,0.875830352306366,1.0,5.966735363006592,5,6,30
19,1288,3475,3491,0.8563395142555237,1.0,5.2443766593933105,5,6,30
20,3297,3208,3873,0.8480116128921509,1.0,5.186081409454346,5,6,30
