P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,213,674,532,42,24,43,2
2,0,223,741,335,65,77,88,0
3,0,140,713,451,103,47,76,0
4,0,125,673,469,99,59,94,10
5,0,154,557,589,65,78,86,0
