P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,767,402,199,56,18,18,69
2,3,795,286,137,38,46,54,170
3,1,691,353,161,75,59,49,141
4,2,678,348,162,65,109,36,129
5,3,670,384,174,30,50,36,182
