P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,4,643,339,117,47,54,21,96
2,0,634,278,114,70,30,16,179
3,0,605,272,119,73,94,28,129
4,0,617,274,128,64,56,20,162
5,0,513,383,126,67,56,22,153
