P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,674,538,187,43,15,26,47
2,0,669,406,190,72,47,31,114
3,0,592,448,220,83,79,33,75
4,0,580,423,201,65,118,88,54
5,0,565,419,300,66,43,41,95
