rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4485,7,7,7.087040901184082,0.8695772886276245,0.9923612475395203
2,3777,7,7,7.018881320953369,0.8598402142524719,0.9858999252319336
3,3593,0,7,6.9941205978393555,0.8563029170036316,0.9992866516113281
4,3901,0,7,6.983841419219971,0.8548344969749451,0.988163948059082
5,3846,3,7,6.864022254943848,0.8377174735069275,0.9403727650642395
6,4436,8,7,6.837262153625488,0.8338946104049683,0.8607336282730103
7,3477,0,7,6.8330864906311035,0.8332980871200562,0.968603253364563
8,4871,7,7,6.689639568328857,0.8128056526184082,0.8707101345062256
9,4315,8,7,6.675300121307373,0.8107571601867676,0.8461079597473145
10,3484,0,7,6.571125030517578,0.7958750128746033,0.9195493459701538
11,4437,0,7,6.558656692504883,0.7940937876701355,0.8009625673294067
12,4370,6,7,6.547825813293457,0.7925465703010559,0.8092838525772095
13,4330,7,7,6.460590362548828,0.7800843119621277,0.790414035320282
14,3493,7,7,6.436116695404053,0.7765880823135376,0.8139150142669678
15,3651,7,7,6.431894302368164,0.7759848833084106,0.7869062423706055
16,4925,1,7,6.407835006713867,0.7725478410720825,0.7916958332061768
17,3701,0,7,6.3974714279174805,0.7710673213005066,0.7780152559280396
18,4394,0,7,6.349737167358398,0.7642481923103333,0.7622828483581543
19,5150,7,7,6.277374267578125,0.7539106011390686,0.7392149567604065
20,5028,0,7,6.219693183898926,0.7456704378128052,0.7321004271507263
