P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,818,459,72,64,20,30,67
2,0,666,315,175,106,40,53,174
3,0,580,364,234,110,34,53,155
4,0,588,373,169,124,39,85,151
5,0,641,415,136,81,42,44,170
