P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,641,358,95,73,37,20,97
2,0,589,268,137,73,56,34,164
3,0,524,319,136,71,81,49,140
4,0,531,285,173,72,68,54,138
5,0,586,307,124,86,39,37,141
