P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,55,281,804,291,53,42,4
2,0,62,287,732,271,57,115,5
3,0,54,333,695,316,42,85,5
4,0,52,294,707,309,93,61,13
5,0,149,423,544,257,53,99,4
