P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,678,470,173,0,0,0,0
2,0,727,369,225,0,0,0,0
3,0,632,416,272,0,0,0,0
4,0,675,409,237,0,0,0,0
5,0,551,530,239,0,0,0,0
