rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4056,3520,4106,0.3630730211734772,1.0,3.541511058807373,5,4,20
2,5656,3520,4068,0.3630730211734772,1.0,3.541511058807373,5,4,20
3,4232,3225,4086,0.35153478384017944,1.0,3.4607434272766113,5,4,20
4,1237,3649,3727,0.34851905703544617,1.0,3.439633369445801,5,4,20
5,1069,3100,3698,0.34720006585121155,1.0,3.4304003715515137,5,4,20
6,1002,3100,3685,0.34720006585121155,1.0,3.4304003715515137,5,4,20
7,999,3100,3684,0.34720006585121155,1.0,3.4304003715515137,5,4,20
8,1082,3100,4381,0.34720006585121155,1.0,3.4304003715515137,5,4,20
9,4647,3100,4199,0.34720006585121155,1.0,3.4304003715515137,5,4,20
10,1001,3100,3771,0.34720006585121155,1.0,3.4304003715515137,5,4,20
11,4605,3308,3341,0.3449042737483978,1.0,3.414330005645752,5,4,20
12,5682,3660,4655,0.3442058861255646,1.0,3.4094412326812744,5,4,20
13,351,3232,3351,0.3393703103065491,1.0,3.3755922317504883,5,4,20
14,2785,3351,3921,0.3393703103065491,1.0,3.3755922317504883,5,4,20
15,5170,3300,4627,0.33483752608299255,1.0,3.343862771987915,5,4,20
16,2930,3244,3300,0.33483752608299255,1.0,3.343862771987915,5,4,20
17,4055,4357,4563,0.32872071862220764,1.0,3.3010449409484863,5,4,20
18,4053,4357,4562,0.32872071862220764,1.0,3.3010449409484863,5,4,20
19,4347,4357,4589,0.32872071862220764,1.0,3.3010449409484863,5,4,20
20,4345,3652,4357,0.32872071862220764,1.0,3.3010449409484863,5,4,20
