P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,742,614,174,0,0,0,0
2,0,862,398,269,0,0,0,0
3,0,732,529,269,0,0,0,0
4,0,711,527,291,0,0,0,0
5,0,614,625,290,0,0,0,0
