P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,732,327,184,70,104,89,24
2,1,747,227,124,132,89,182,27
3,2,739,258,143,122,107,140,19
4,1,688,271,103,180,82,160,44
5,0,758,301,132,117,71,114,36
