split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,ordinal_nll,uncertainty_mean,correct_uncertainty,error_uncertainty,error_uncertainty_corr,high_fn_uncertainty
data_2020_train,0.07558365614805851,0.1131000020025098,2.821639501192329,0.14486279514996814,0.5483870967741935,0.15315315315315314,0.10519063477425539,0.45161290322580644,0.8539756536483765,0.023323385484183,3.107201043015324,1.3577466011047363,1.4988378286361694,1.3244259357452393,-0.18854934040840093,1.4706525802612305
data_2020_val,0.094684622862698,0.18575159233934324,2.840358730405569,0.18129349855712107,0.5555555555555556,0.22727272727272727,0.39953103047103844,0.4444444444444444,0.8472175598144531,0.0719103440642357,3.1529594342400213,1.3061115741729736,1.519717812538147,1.2393596172332764,-0.38399493825960274,1.2988457679748535
data_2021_test,0.08379193619423395,0.13116738637675723,2.804443871857288,0.20296790523407937,0.5490196078431373,0.23529411764705882,0.15953705990022182,0.45098039215686275,0.8548358678817749,0.03774385315704561,3.0933995767567226,1.3679513931274414,1.5380003452301025,1.3245959281921387,-0.2213498925891825,1.4085710048675537
