experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std,ordinal_nll_mean,ordinal_nll_std,uncertainty_mean_mean,uncertainty_mean_std,correct_uncertainty_mean,correct_uncertainty_std,error_uncertainty_mean,error_uncertainty_std,error_uncertainty_corr_mean,error_uncertainty_corr_std,high_fn_uncertainty_mean,high_fn_uncertainty_std
,stable_tail_ua_gnn,A,data_2020_train,1,0.07558365614805851,0.0,0.1131000020025098,0.0,2.821639501192329,0.0,0.14486279514996814,0.0,0.5483870967741935,0.0,0.15315315315315314,0.0,0.10519063477425539,0.0,0.45161290322580644,0.0,0.8539756536483765,0.0,0.023323385484183,0.0,3.107201043015324,0.0,1.3577466011047363,0.0,1.4988378286361694,0.0,1.3244259357452393,0.0,-0.18854934040840093,0.0,1.4706525802612305,0.0
,stable_tail_ua_gnn,A,data_2020_val,1,0.094684622862698,0.0,0.18575159233934324,0.0,2.840358730405569,0.0,0.18129349855712107,0.0,0.5555555555555556,0.0,0.22727272727272727,0.0,0.39953103047103844,0.0,0.4444444444444444,0.0,0.8472175598144531,0.0,0.0719103440642357,0.0,3.1529594342400213,0.0,1.3061115741729736,0.0,1.519717812538147,0.0,1.2393596172332764,0.0,-0.38399493825960274,0.0,1.2988457679748535,0.0
,stable_tail_ua_gnn,A,data_2021_test,1,0.08379193619423395,0.0,0.13116738637675723,0.0,2.804443871857288,0.0,0.20296790523407937,0.0,0.5490196078431373,0.0,0.23529411764705882,0.0,0.15953705990022182,0.0,0.45098039215686275,0.0,0.8548358678817749,0.0,0.03774385315704561,0.0,3.0933995767567226,0.0,1.3679513931274414,0.0,1.5380003452301025,0.0,1.3245959281921387,0.0,-0.2213498925891825,0.0,1.4085710048675537,0.0
