rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4165,4485,5102,0.8566346764564514,0.9999998807907104,6.996443748474121,5,7,35
2,4170,4485,4620,0.8566346764564514,0.9999998807907104,6.996443748474121,5,7,35
3,6056,3777,4238,0.8308843374252319,0.9999998807907104,6.81619119644165,5,7,35
4,6058,3777,4260,0.8308843374252319,0.9999998807907104,6.81619119644165,5,7,35
5,837,3739,3777,0.8308843374252319,0.9999998807907104,6.81619119644165,5,7,35
6,1040,3777,4886,0.8308843374252319,0.9999998807907104,6.81619119644165,5,7,35
7,372,3477,3862,0.8072665929794312,0.9999998807907104,6.650866985321045,5,7,35
8,451,3477,3873,0.8072665929794312,0.9999998807907104,6.650866985321045,5,7,35
9,2373,3477,4202,0.8072665929794312,0.9999998807907104,6.650866985321045,5,7,35
10,2111,3651,4815,0.8042080998420715,0.9999998807907104,6.629457473754883,5,7,35
11,2115,3651,4265,0.8042080998420715,0.9999998807907104,6.629457473754883,5,7,35
12,2124,3651,4687,0.8042080998420715,0.9999998807907104,6.629457473754883,5,7,35
13,3070,3721,5029,0.7621612548828125,0.9999998807907104,6.335129737854004,5,7,35
14,2288,3701,4144,0.7585242986679077,0.9999998807907104,6.309670925140381,5,7,35
15,2286,3701,4109,0.7585242986679077,0.9999998807907104,6.309670925140381,5,7,35
16,3060,5028,5029,0.7082732915878296,0.9999998807907104,5.957913398742676,5,6,30
17,3064,4114,5028,0.7082732915878296,0.9999998807907104,5.957913398742676,5,6,30
18,3077,3794,4699,0.6906408071517944,0.9999998807907104,5.83448600769043,5,6,30
19,3079,3794,4113,0.6906408071517944,0.9999998807907104,5.83448600769043,5,6,30
20,3080,3794,4369,0.6906408071517944,0.9999998807907104,5.83448600769043,5,6,30
