P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,724,274,95,93,63,67,5
2,0,739,179,105,84,71,142,1
3,0,651,229,143,114,88,95,0
4,0,659,233,155,64,91,119,0
5,0,610,290,143,72,87,113,5
