P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,76,486,790,114,17,47,0
2,0,121,520,606,136,44,102,0
3,0,109,536,592,187,34,72,0
4,0,92,543,612,187,34,52,9
5,0,174,556,578,89,57,72,3
