rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3208,7,7,6.778876304626465,0.8255537748336792,0.945266604423523
2,3367,0,7,6.755146026611328,0.8221637010574341,0.939933180809021
3,3335,7,7,5.9239044189453125,0.7034149169921875,0.7147799134254456
4,3100,0,7,5.831789493560791,0.6902556419372559,0.7250691652297974
5,3250,0,7,5.758729934692383,0.6798185706138611,0.7075508832931519
6,3475,8,8,5.200882911682129,0.6001261472702026,0.433560848236084
7,3117,5,8,4.99362325668335,0.5705175995826721,0.38842520117759705
8,3184,0,7,4.931136608123779,0.5615909695625305,0.5125672221183777
9,3410,7,7,4.905561447143555,0.5579373240470886,0.4900456666946411
10,3300,7,7,4.897704124450684,0.5568148493766785,0.5145169496536255
11,3198,7,7,4.84990930557251,0.5499870181083679,0.4939238429069519
12,3721,8,8,4.844725608825684,0.5492464900016785,0.4126835763454437
13,3225,3,7,4.813282012939453,0.5447545647621155,0.46459823846817017
14,3252,0,4,4.792460918426514,0.5417801141738892,0.3844875693321228
15,3439,0,7,4.79139518737793,0.5416278839111328,0.447075754404068
16,3497,7,7,4.7787251472473145,0.5398178696632385,0.5027800798416138
17,3187,4,4,4.756968021392822,0.536709725856781,0.3660081923007965
18,3287,0,4,4.745386123657227,0.5350551605224609,0.35886144638061523
19,3421,5,5,4.691368579864502,0.5273383855819702,0.2973766326904297
20,2241,0,6,4.683411121368408,0.526201605796814,0.5522069931030273
