P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,949,326,85,128,3,37,2
2,0,805,357,144,135,60,27,1
3,0,780,429,134,122,34,30,1
4,0,805,357,184,139,34,10,0
5,0,733,443,136,154,27,35,1
