P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,536,391,164,107,43,66,13
2,0,559,313,146,101,44,150,8
3,0,465,339,193,185,34,97,7
4,0,464,356,210,127,51,80,33
5,0,441,418,180,106,57,108,10
