customer_set,model,beta,lambda_concentration,model_seed_runs,cost_increase_mean,cost_increase_std,cost_increase_mean_std,global_risk_mean,global_risk_std,global_risk_mean_std,risk_reduction_mean,risk_reduction_std,risk_reduction_mean_std,cvar90_mean,cvar90_std,cvar90_mean_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_risk_mean_std,edge_burden_gini_mean,edge_burden_gini_std,edge_burden_gini_mean_std,top10_share_mean,top10_share_std,top10_share_mean_std
A,Gradformer-adapted,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.034666658870737,0.802816274977662,8.034667 +/- 0.802816,0.0,0.0,0.000% +/- 0.000%,0.24793691507676283,0.024657647494892153,0.247937 +/- 0.024658,2.322816767171233,0.24997345281165373,2.322817 +/- 0.249973,0.8636666686952895,0.008955718221974595,0.863667 +/- 0.008956,0.888634618252938,0.010138638637307953,88.863% +/- 1.014%
A,Gradformer-adapted,0.25,0.0,10,0.06853805030304262,0.008316209239612985,6.854% +/- 0.832%,5.880471646151712,0.6888875013204436,5.880472 +/- 0.688888,0.26779663528158737,0.0520000129206072,26.780% +/- 5.200%,0.17149599602085164,0.02223905658231234,0.171496 +/- 0.022239,1.885100493676633,0.2465132737222672,1.885100 +/- 0.246513,0.8539597825650259,0.01001696461157713,0.853960 +/- 0.010017,0.8683596996886137,0.014627806202156049,86.836% +/- 1.463%
A,Gradformer-adapted,0.5,0.0,10,0.11992598217091274,0.014671612820686538,11.993% +/- 1.467%,4.378919520716092,0.5151470052267548,4.378920 +/- 0.515147,0.4550287150440458,0.030490896108590376,45.503% +/- 3.049%,0.12215937503007776,0.015535531398421374,0.122159 +/- 0.015536,1.5403140307042567,0.19143186981180746,1.540314 +/- 0.191432,0.8284302521753416,0.015036664510647954,0.828430 +/- 0.015037,0.8288920288325977,0.019372074152090208,82.889% +/- 1.937%
A,Gradformer-adapted,1.0,0.0,10,0.1946854599559661,0.023810496095976356,19.469% +/- 2.381%,3.439068526704439,0.29422109138784636,3.439069 +/- 0.294221,0.5705864140191719,0.027383591641273276,57.059% +/- 2.738%,0.08554647340679261,0.012171067085795748,0.085546 +/- 0.012171,1.159570021823519,0.10654855599903351,1.159570 +/- 0.106549,0.8005071048775082,0.014751554562957563,0.800507 +/- 0.014752,0.785445740629817,0.01819406674362704,78.545% +/- 1.819%
A,Gradformer-adapted,2.0,0.0,10,0.30929253411508845,0.041638840178556756,30.929% +/- 4.164%,2.412015151127594,0.3802828564376465,2.412015 +/- 0.380283,0.7008638820794022,0.024436071288533492,70.086% +/- 2.444%,0.050526969836450664,0.010925100619429305,0.050527 +/- 0.010925,0.9067105939726011,0.2120154981588482,0.906711 +/- 0.212015,0.7368328174969341,0.030976174038922603,0.736833 +/- 0.030976,0.6918906909785312,0.04226874694565676,69.189% +/- 4.227%
A,SGFormer-adapted,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.388820710928563,1.2470674423862966,8.388821 +/- 1.247067,0.0,0.0,0.000% +/- 0.000%,0.2752329291555821,0.04723447947533509,0.275233 +/- 0.047234,2.617559827666199,0.3328812972699896,2.617560 +/- 0.332881,0.8738324024961859,0.011838329989949888,0.873832 +/- 0.011838,0.8872928269279399,0.012499080506896866,88.729% +/- 1.250%
A,SGFormer-adapted,0.25,0.0,10,0.062390654596760325,0.010708472460700268,6.239% +/- 1.071%,5.285117786293401,1.080470698050686,5.285118 +/- 1.080471,0.3736681003282938,0.05375529227739126,37.367% +/- 5.376%,0.14599793617473683,0.04011286476404705,0.145998 +/- 0.040113,1.7409955791769554,0.3177885299151858,1.740996 +/- 0.317789,0.8530891373400626,0.018733890895088774,0.853089 +/- 0.018734,0.8434147187005457,0.025871381042514404,84.341% +/- 2.587%
A,SGFormer-adapted,0.5,0.0,10,0.10436106267422554,0.01879025040086392,10.436% +/- 1.879%,3.976237752652509,0.8408066673430028,3.976238 +/- 0.840807,0.5302445977264538,0.03539451269869447,53.024% +/- 3.539%,0.10281351926339705,0.029653666302982388,0.102814 +/- 0.029654,1.4323107007860594,0.36588775348125446,1.432311 +/- 0.365888,0.8231214916863484,0.025573740381397318,0.823121 +/- 0.025574,0.7972059696396657,0.03655669629019316,79.721% +/- 3.656%
A,SGFormer-adapted,1.0,0.0,10,0.16484998905136958,0.026950573553645166,16.485% +/- 2.695%,2.838150452244758,0.48160285410755543,2.838150 +/- 0.481603,0.6602397732374261,0.03776723840803306,66.024% +/- 3.777%,0.06429004452697853,0.013120225867084816,0.064290 +/- 0.013120,1.0362753790428727,0.2221647581487292,1.036275 +/- 0.222165,0.7801940422334845,0.025246512113476997,0.780194 +/- 0.025247,0.7293781494039242,0.03341723869633013,72.938% +/- 3.342%
A,SGFormer-adapted,2.0,0.0,10,0.25397148855756224,0.040975874328359266,25.397% +/- 4.098%,2.178215737369087,0.42455836036435285,2.178216 +/- 0.424558,0.7396710090515684,0.03486300082491508,73.967% +/- 3.486%,0.04193945509540931,0.013723092305386424,0.041939 +/- 0.013723,0.7571669680613231,0.2917934873780851,0.757167 +/- 0.291793,0.7251607003755949,0.043958662249895836,0.725161 +/- 0.043959,0.649915817621417,0.05450765953663022,64.992% +/- 5.451%
B,Gradformer-adapted,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.436908358092854,0.7159373102057702,8.436908 +/- 0.715937,0.0,0.0,0.000% +/- 0.000%,0.2460512433280881,0.0333973248771264,0.246051 +/- 0.033397,2.770888502539922,0.19778984085859394,2.770889 +/- 0.197790,0.8636976140247453,0.007241840364017259,0.863698 +/- 0.007242,0.8887045914255836,0.006295267029041537,88.870% +/- 0.630%
B,Gradformer-adapted,0.25,0.0,10,0.06971641433088942,0.009202317896330126,6.972% +/- 0.920%,7.245140603043284,0.6752103203433857,7.245141 +/- 0.675210,0.14137917552625875,0.03089876951927732,14.138% +/- 3.090%,0.196256493062884,0.019297389200060508,0.196256 +/- 0.019297,2.4262828429407066,0.23705374353047906,2.426283 +/- 0.237054,0.8600118105303233,0.007096681465572654,0.860012 +/- 0.007097,0.8813583370386252,0.009439626307206196,88.136% +/- 0.944%
B,Gradformer-adapted,0.5,0.0,10,0.13353331248122216,0.019390110470621044,13.353% +/- 1.939%,5.671114112985013,0.9935152175599721,5.671114 +/- 0.993515,0.330481527753224,0.08418780456431875,33.048% +/- 8.419%,0.1492774228308997,0.02695596757218667,0.149277 +/- 0.026956,1.7726973055345865,0.2879228510519438,1.772697 +/- 0.287923,0.8433520063638913,0.012600897044219045,0.843352 +/- 0.012601,0.850258416846785,0.028492702629907517,85.026% +/- 2.849%
