P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,95,673,405,56,9,60,23
2,0,149,590,325,76,39,69,73
3,0,147,557,387,104,46,49,30
4,0,130,548,409,86,39,62,47
5,0,156,600,352,56,41,88,27
