P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,730,343,121,20,14,75,16
2,3,684,290,98,71,13,152,10
3,10,670,347,101,47,36,100,9
4,3,739,274,88,56,27,96,38
5,11,705,334,84,24,24,121,17
