P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,479,416,343,153,28,23,87
2,3,677,304,142,111,42,61,189
3,0,601,377,150,87,79,47,189
4,0,529,373,193,83,94,42,215
5,0,483,389,300,79,45,42,191
