P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,394,351,246,134,74,23,99
2,0,595,263,138,68,46,4,207
3,0,534,258,152,121,79,30,146
4,0,507,324,119,102,57,18,194
5,0,417,342,199,119,49,33,161
