rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.571159362792969,0.9387370347976685,0.9689092636108398
2,3777,7,7,7.0446577072143555,0.8635225296020508,0.9753886461257935
3,3484,0,7,7.001194953918457,0.8573135733604431,0.9999205470085144
4,3593,0,7,7.000057697296143,0.8571510910987854,0.999988853931427
5,3901,0,7,6.927312850952148,0.8467589616775513,0.9897775650024414
6,4485,7,7,6.844443321228027,0.8349204659461975,0.8864352703094482
7,3477,0,7,6.8198089599609375,0.8314012885093689,0.9652553200721741
8,3794,7,7,6.727546691894531,0.8182209730148315,0.9137945771217346
9,5157,7,7,6.685155391693115,0.8121650815010071,0.9342733025550842
10,3701,0,7,6.21419095993042,0.7448844313621521,0.743535041809082
11,4436,8,7,6.1855363845825195,0.7407909035682678,0.7454306483268738
12,4370,6,7,6.175565719604492,0.7393665313720703,0.7554472088813782
13,307,0,7,5.884746551513672,0.6978209614753723,0.737362802028656
14,3721,1,7,5.881810188293457,0.6974014639854431,0.7323429584503174
15,4315,8,7,5.686534404754639,0.6695049405097961,0.6490477323532104
16,3685,3,7,5.540534019470215,0.6486477255821228,0.598495364189148
17,4183,3,7,5.450027942657471,0.6357182860374451,0.5710481405258179
18,3955,7,7,5.44041633605957,0.6343451738357544,0.5507391691207886
19,5028,0,7,5.403867244720459,0.629123866558075,0.5853650569915771
20,4198,8,8,5.364409923553467,0.623487114906311,0.5962601900100708
