P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,466,526,195,38,21,63,12
2,0,454,437,189,60,48,125,8
3,0,370,483,242,83,62,77,3
4,0,367,480,239,90,42,74,29
5,0,349,548,213,48,48,107,7
