P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,635,566,244,19,7,57,2
2,0,503,488,258,106,58,114,2
3,0,394,616,268,105,70,74,3
4,0,434,604,252,111,71,46,11
5,0,420,664,247,44,55,96,3
