model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-GNN,4,B,1.0,0.0,0.20574262135651059,3.9935558706730028,0.09498947765068395,1.3903522382189397,0.7757412788496956,0.7801273133084807,nan
Stable-Tail-GNN,4,B,1.0,0.5,0.2529773892206755,3.369271314812751,0.07718891659483082,1.154663323999253,0.7500742284488572,0.7427730426690126,nan
Stable-Tail-GNN,4,B,1.0,1.0,0.2962995524460084,3.343385711830264,0.07804481129154037,1.1388153872827362,0.7478007191861614,0.739861864666566,nan
Stable-Tail-GNN,4,B,1.0,2.0,0.3761593502118505,3.018518840789829,0.06397050196384527,1.108475342750232,0.7262296397127945,0.7111687377587854,nan
Stable-Tail-GNN,5,B,1.0,0.0,0.1875835287591095,4.115264330955436,0.09536767032217622,1.4728458741748813,0.7818979158786388,0.789066339201514,nan
Stable-Tail-GNN,5,B,1.0,0.5,0.23437190121508153,3.684680276945163,0.08385325109551801,1.3251785592280378,0.763125250772936,0.7607666058238596,nan
Stable-Tail-GNN,5,B,1.0,1.0,0.2732982623292028,3.3199244594688766,0.0765294472729082,1.1983869031781027,0.7459656942563531,0.7372529624722789,nan
Stable-Tail-GNN,5,B,1.0,2.0,0.34403046665698905,3.2180721170404496,0.07377851666019539,1.1210505074873598,0.7414329553355669,0.7289524110512108,nan
Stable-Tail-GNN,6,B,1.0,0.0,0.22969054234656786,4.028171778603988,0.09050913581898698,1.4006203198531577,0.7759033242126228,0.7812434074078327,nan
Stable-Tail-GNN,6,B,1.0,0.5,0.28892891681302313,3.43178970778067,0.07819547213518596,1.1890164255216744,0.7537529318177313,0.7474936919936016,nan
Stable-Tail-GNN,6,B,1.0,1.0,0.3423280304284919,3.288287147371379,0.07610231478173694,1.1985647898774032,0.7493209452240912,0.7392506645141296,nan
Stable-Tail-GNN,6,B,1.0,2.0,0.4440686999125611,3.23198570871689,0.07329464796093701,1.132882691195335,0.7440469546561017,0.7327940048862487,nan
Stable-Tail-GNN,7,B,1.0,0.0,0.20758681368409787,3.7889611580423845,0.09108427588065032,1.2421804633581421,0.7649053226377346,0.7668870429821617,nan
Stable-Tail-GNN,7,B,1.0,0.5,0.25238991923309945,3.4214975613679024,0.07923980669312239,1.109052864763993,0.7487841598952805,0.7430388649844822,nan
Stable-Tail-GNN,7,B,1.0,1.0,0.29455758807449567,3.332897086818803,0.07716195133167927,1.1160331884593166,0.7464978971331284,0.7382280873772299,nan
Stable-Tail-GNN,7,B,1.0,2.0,0.3733705715701328,3.1253771649584854,0.06969975694883287,1.164626526465757,0.7334321282015736,0.7166021229608124,nan
Stable-Tail-GNN,8,B,1.0,0.0,0.1932012957052673,4.116752643659808,0.09855632260637234,1.4654090652606704,0.7805849921531929,0.7873477864213682,nan
Stable-Tail-GNN,8,B,1.0,0.5,0.2426135190338231,3.753896767204151,0.08883910593913902,1.3277342969552712,0.7649006134078086,0.7649343009150795,nan
Stable-Tail-GNN,8,B,1.0,1.0,0.28030155884002617,3.263008407611255,0.07376807177827893,1.153358900299502,0.7446241389349788,0.7339652584556781,nan
Stable-Tail-GNN,8,B,1.0,2.0,0.35489116471036436,3.1853512248781133,0.07141726510988977,1.1437702858692085,0.7431588815340171,0.7315268721249589,nan
Stable-Tail-GNN,9,B,1.0,0.0,0.17539045967822736,3.792989299963277,0.08947926713389867,1.36776425957028,0.7718458562014738,0.7717903315807735,nan
Stable-Tail-GNN,9,B,1.0,0.5,0.20345748577838751,3.44346006291305,0.07916684607295743,1.1278890256611163,0.7540547381260996,0.7488810432690066,nan
Stable-Tail-GNN,9,B,1.0,1.0,0.23162333223608672,3.4194013069567175,0.07958639869236758,1.1266218865025865,0.7520240921101443,0.7456151123654315,nan
