edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,2.3916335105895996,0.19880478084087372,0.001988047733902931,1,3,3
1,0,3494,0.0,0.009999999776482582,2.2503957748413086,0.17862796783447266,0.0017862796084955335,1,3,3
2,0,3780,0.0,0.009999999776482582,3.892624855041504,0.41323211789131165,0.0041323211044073105,1,4,4
3,1,3780,0.0,0.009999999776482582,3.892624855041504,0.41323211789131165,0.0041323211044073105,1,4,4
4,1,3494,0.0,0.009999999776482582,2.5732970237731934,0.22475671768188477,0.002247567055746913,1,3,3
5,3494,3780,0.9999998807907104,0.9999998807907104,3.892624855041504,0.41323211789131165,0.41323205828666687,5,4,20
6,2,3573,0.0,0.009999999776482582,2.565744400024414,0.22367776930332184,0.0022367776837199926,1,3,3
7,2,3494,0.0,0.009999999776482582,1.548449993133545,0.0783500000834465,0.0007834999705664814,1,2,2
8,3,4,0.0,0.009999999776482582,1.9630934000015259,0.13758477568626404,0.0013758477289229631,1,2,2
9,4,5,0.0,0.009999999776482582,2.3565635681152344,0.19379480183124542,0.0019379479344934225,1,3,3
10,5,6,0.0,0.009999999776482582,2.3565635681152344,0.19379480183124542,0.0019379479344934225,1,3,3
11,7,3780,0.0,0.009999999776482582,3.892624855041504,0.41323211789131165,0.0041323211044073105,1,4,4
12,7,3494,0.0,0.009999999776482582,3.0309698581695557,0.2901385426521301,0.0029013853054493666,1,4,4
13,8,3497,0.0,0.009999999776482582,1.1865023374557495,0.026643190532922745,0.0002664318890310824,1,2,2
14,8,9,0.0,0.009999999776482582,1.0330579280853271,0.0047225612215697765,4.722561061498709e-05,1,2,2
15,9,10,0.0,0.009999999776482582,1.7142715454101562,0.10203879326581955,0.0010203878628090024,1,2,2
16,10,3497,0.0,0.009999999776482582,1.7142715454101562,0.10203879326581955,0.0010203878628090024,1,2,2
17,11,3782,0.0,0.009999999776482582,1.3582972288131714,0.05118531733751297,0.0005118531407788396,1,2,2
18,11,12,0.0,0.009999999776482582,1.859599232673645,0.12279988825321198,0.001227998873218894,1,2,2
19,12,13,0.0,0.009999999776482582,1.859599232673645,0.12279988825321198,0.001227998873218894,1,2,2
20,13,14,0.0,0.009999999776482582,1.3282458782196045,0.04689226672053337,0.00046892266254872084,1,2,2
21,14,15,0.0,0.009999999776482582,1.3282458782196045,0.04689226672053337,0.00046892266254872084,1,2,2
22,16,17,0.0,0.009999999776482582,3.1524171829223633,0.30748817324638367,0.0030748816207051277,1,4,4
23,17,3181,0.0,0.009999999776482582,1.2493224143981934,0.035617489367723465,0.0003561748890206218,1,2,2
24,18,3181,0.0,0.009999999776482582,1.6921312808990479,0.09887589514255524,0.0009887589840218425,1,2,2
25,19,3181,0.0,0.009999999776482582,1.7650377750396729,0.10929111391305923,0.001092911115847528,1,2,2
26,19,20,0.0,0.009999999776482582,1.7650377750396729,0.10929111391305923,0.001092911115847528,1,2,2
27,20,3784,0.0,0.009999999776482582,1.0749891996383667,0.010712742805480957,0.000107127423689235,1,2,2
28,21,3784,0.0,0.009999999776482582,1.2801992893218994,0.04002847149968147,0.0004002847126685083,1,2,2
29,21,22,0.0,0.009999999776482582,1.4564688205718994,0.06520982831716537,0.0006520982715301216,1,2,2
30,22,23,0.0,0.009999999776482582,1.4564688205718994,0.06520982831716537,0.0006520982715301216,1,2,2
31,24,25,0.0,0.009999999776482582,1.038256287574768,0.00546518387272954,5.4651838581776246e-05,1,2,2
32,25,26,0.0,0.009999999776482582,1.097426414489746,0.013918058946728706,0.0001391805853927508,1,2,2
33,26,3497,0.0,0.009999999776482582,1.1865023374557495,0.026643190532922745,0.0002664318890310824,1,2,2
34,4838,4839,0.9999998807907104,0.9999998807907104,1.815969467163086,0.11656706780195236,0.11656705290079117,5,2,10
35,3785,4838,0.0,0.009999999776482582,1.815969467163086,0.11656706780195236,0.0011656706919893622,1,2,2
36,3785,4839,0.0,0.009999999776482582,1.6695935726165771,0.09565622359514236,0.0009565622312948108,1,2,2
37,3495,4839,0.5,0.5049999952316284,1.6695935726165771,0.09565622359514236,0.04830639064311981,5,2,10
38,4838,4840,0.5,0.5049999952316284,1.815969467163086,0.11656706780195236,0.05886637046933174,5,2,10
39,4839,4840,0.0,0.009999999776482582,1.6695935726165771,0.09565622359514236,0.0009565622312948108,1,2,2
40,27,4839,0.0,0.009999999776482582,1.6695935726165771,0.09565622359514236,0.0009565622312948108,1,2,2
41,27,4838,0.0,0.009999999776482582,1.815969467163086,0.11656706780195236,0.0011656706919893622,1,2,2
42,28,3787,0.0,0.009999999776482582,1.6689187288284302,0.09555982053279877,0.0009555981960147619,1,2,2
43,3182,3787,0.5,0.5049999952316284,1.8912858963012695,0.12732656300067902,0.06429991126060486,5,2,10
