P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,816,340,156,62,59,66,31
2,1,778,267,111,88,105,74,105
3,0,741,278,175,73,108,81,74
4,0,700,326,125,80,107,105,86
5,0,706,374,122,50,90,94,93
