method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,path_overlap_with_cvar,selected_path_changed_rate,risk_mode,cvar_alpha,lambda_re,re_threshold,run_name,risk_dir
Mean-risk-raw,90,9.411111111111111,2.9294876050198684,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005083278112949174,0.0048224210451006146,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.08058182558181463,0.1193087162099968,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.029323802087237703,0.0005083278112949174,0.9826650101250406,0.51111111109436,0.9999999998566578,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.6888888888888889,0.3111111111111111,raw,0.9,1.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l1_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR+Concentration,90,9.266666666666667,2.823656088808474,0.002128576317256494,0.008616974107049065,0.018640060019161967,0.06463613362188789,0.003887897169558864,0.023887368607593995,0.00961072467989222,0.04819088899182284,0.002128576317256494,0.008616974107049065,0.0833845815538867,0.2729132193984343,0.07928079348983304,0.2559668242880166,0.020866545165578523,0.07506076144921868,0.0647872497872408,0.10749491054022496,0.4776717100638904,0.4878204103756137,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.020866545165578523,0.915663274082174,0.4776717100638904,0.27776883178733414,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.003887897169558864,0.9504654335592174,0.49350251099750664,0.45389901939794697,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.03125779286403109,0.002128576317256494,0.931902539394015,0.48705449656705213,0.471324533264198,0.43475390933673075,0.07928079348983304,0.8176421377979027,0.4208431919022519,0.0,0.9666666666666667,0.033333333333333326,raw,0.9,1.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR-risk,90,9.2,2.864741100524393,0.0030121414928318373,0.012891559795428375,0.018640060019161967,0.06463613362188789,0.006879069472947013,0.037644970110896556,0.00961072467989222,0.04819088899182284,0.0030121414928318373,0.012891559795428375,0.07777777777612568,0.2586819563745551,0.07604192104192103,0.24667044257421922,0.024233733407325216,0.09061995076059504,0.05383486883486167,0.0882860347132061,0.47164625049676595,0.4903389778975541,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.024233733407325216,0.9020540431533877,0.47164625049676595,0.027768831787814047,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.006879069472947013,0.9123557776969173,0.4794681460672795,0.10041978073831814,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.03125779286403109,0.0030121414928318373,0.9036355027740427,0.4755866386824461,0.10041978073831814,0.43475390933673075,0.07604192104192103,0.8250920361848909,0.42563523885308324,0.0,1.0,0.0,raw,0.9,1.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Hop-shortest,90,8.755555555555556,2.736811525907397,0.03125779286403109,0.04328155548779834,0.18777558522091972,0.22073780687350292,0.07848856767843584,0.1409640037250155,0.1631591146741023,0.218708490291114,0.03125779286403109,0.04328155548779834,0.4184141582840621,0.44171796379649664,0.43475390933673075,0.4226969373253435,0.24741943606899844,0.3072851755831189,0.0,0.0,0.0,0.0,0.0,0.0,0.24741943606899844,0.24741943606899844,0.0,0.0,0.0,0.18777558522091972,0.18777558522091972,0.0,0.0,0.0,0.07848856767843584,0.07848856767843584,0.0,0.0,0.0,0.1631591146741023,0.1631591146741023,0.0,0.0,0.0,0.03125779286403109,0.03125779286403109,0.0,0.0,0.0,0.43475390933673075,0.43475390933673075,0.0,0.0,0.0,0.5,0.5,raw,0.9,1.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-floor,90,9.311111111111112,2.943835472795039,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.0675034225034134,0.11582714424010206,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.03125779286403109,0.0005463310413890414,0.9825217652203385,0.5111111110962218,0.9999999998870966,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.7666666666666667,0.23333333333333328,raw,0.9,1.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-raw,90,9.411111111111111,2.9294876050198684,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.08058182558181463,0.1193087162099968,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.03125779286403109,0.0005463310413890414,0.9825217652203385,0.5111111110962218,0.9999999998870966,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.6888888888888889,0.3111111111111111,raw,0.9,1.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l1_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR+Concentration,90,9.266666666666667,2.823656088808474,0.002128576317256494,0.008616974107049065,0.018640060019161967,0.06463613362188789,0.003887897169558864,0.023887368607593995,0.00961072467989222,0.04819088899182284,0.0019286481472090386,0.0078653773594816,0.0833845815538867,0.2729132193984343,0.07928079348983304,0.2559668242880166,0.020866545165578523,0.07506076144921868,0.0647872497872408,0.10749491054022496,0.4776717100638904,0.4878204103756137,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.020866545165578523,0.915663274082174,0.4776717100638904,0.27776883178733414,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.003887897169558864,0.9504654335592174,0.49350251099750664,0.45389901939794697,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.029323802087237703,0.0019286481472090386,0.9342292605029328,0.48833697968586076,0.47222222221412213,0.43475390933673075,0.07928079348983304,0.8176421377979027,0.4208431919022519,0.0,0.9666666666666667,0.033333333333333326,raw,0.9,5.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR-risk,90,9.2,2.864741100524393,0.0030121414928318373,0.012891559795428375,0.018640060019161967,0.06463613362188789,0.006879069472947013,0.037644970110896556,0.00961072467989222,0.04819088899182284,0.002748874605960842,0.01185459798214879,0.07777777777612568,0.2586819563745551,0.07604192104192103,0.24667044257421922,0.024233733407325216,0.09061995076059504,0.05383486883486167,0.0882860347132061,0.47164625049676595,0.4903389778975541,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.024233733407325216,0.9020540431533877,0.47164625049676595,0.027768831787814047,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.006879069472947013,0.9123557776969173,0.4794681460672795,0.10041978073831814,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.029323802087237703,0.002748874605960842,0.9062579061647854,0.47686311722699976,0.10300226750491713,0.43475390933673075,0.07604192104192103,0.8250920361848909,0.42563523885308324,0.0,1.0,0.0,raw,0.9,5.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Hop-shortest,90,8.755555555555556,2.736811525907397,0.03125779286403109,0.04328155548779834,0.18777558522091972,0.22073780687350292,0.07848856767843584,0.1409640037250155,0.1631591146741023,0.218708490291114,0.029323802087237703,0.0411235012049285,0.4184141582840621,0.44171796379649664,0.43475390933673075,0.4226969373253435,0.24741943606899844,0.3072851755831189,0.0,0.0,0.0,0.0,0.0,0.0,0.24741943606899844,0.24741943606899844,0.0,0.0,0.0,0.18777558522091972,0.18777558522091972,0.0,0.0,0.0,0.07848856767843584,0.07848856767843584,0.0,0.0,0.0,0.1631591146741023,0.1631591146741023,0.0,0.0,0.0,0.029323802087237703,0.029323802087237703,0.0,0.0,0.0,0.43475390933673075,0.43475390933673075,0.0,0.0,0.0,0.5,0.5,raw,0.9,5.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-floor,90,9.311111111111112,2.943835472795039,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005083278112949174,0.0048224210451006146,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.0675034225034134,0.11582714424010206,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.029323802087237703,0.0005083278112949174,0.9826650101250406,0.51111111109436,0.9999999998566578,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.7666666666666667,0.23333333333333328,raw,0.9,5.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-raw,90,9.411111111111111,2.9294876050198684,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005083278112949174,0.0048224210451006146,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.08058182558181463,0.1193087162099968,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.029323802087237703,0.0005083278112949174,0.9826650101250406,0.51111111109436,0.9999999998566578,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.6888888888888889,0.3111111111111111,raw,0.9,5.0,mean,od_modes_2021_k50_p30_cached_raw_a0p9_l5_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR+Concentration,90,9.266666666666667,2.823656088808474,0.002128576317256494,0.008616974107049065,0.018640060019161967,0.06463613362188789,0.003887897169558864,0.023887368607593995,0.00961072467989222,0.04819088899182284,0.002128576317256494,0.008616974107049065,0.0833845815538867,0.2729132193984343,0.07928079348983304,0.2559668242880166,0.020866545165578523,0.07506076144921868,0.0647872497872408,0.10749491054022496,0.4776717100638904,0.4878204103756137,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.020866545165578523,0.915663274082174,0.4776717100638904,0.27776883178733414,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.003887897169558864,0.9504654335592174,0.49350251099750664,0.45389901939794697,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.03125779286403109,0.002128576317256494,0.931902539394015,0.48705449656705213,0.471324533264198,0.43475390933673075,0.07928079348983304,0.8176421377979027,0.4208431919022519,0.0,0.9666666666666667,0.033333333333333326,raw,0.9,5.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR-risk,90,9.2,2.864741100524393,0.0030121414928318373,0.012891559795428375,0.018640060019161967,0.06463613362188789,0.006879069472947013,0.037644970110896556,0.00961072467989222,0.04819088899182284,0.0030121414928318373,0.012891559795428375,0.07777777777612568,0.2586819563745551,0.07604192104192103,0.24667044257421922,0.024233733407325216,0.09061995076059504,0.05383486883486167,0.0882860347132061,0.47164625049676595,0.4903389778975541,0.48411131043302397,0.4961832685824978,0.24741943606899844,0.024233733407325216,0.9020540431533877,0.47164625049676595,0.027768831787814047,0.18777558522091972,0.018640060019161967,0.9007322490933393,0.46213304814625883,0.027768831787814047,0.07848856767843584,0.006879069472947013,0.9123557776969173,0.4794681460672795,0.10041978073831814,0.1631591146741023,0.00961072467989222,0.9410959988350636,0.48411131043302397,0.10041978073831814,0.03125779286403109,0.0030121414928318373,0.9036355027740427,0.4755866386824461,0.10041978073831814,0.43475390933673075,0.07604192104192103,0.8250920361848909,0.42563523885308324,0.0,1.0,0.0,raw,0.9,5.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Hop-shortest,90,8.755555555555556,2.736811525907397,0.03125779286403109,0.04328155548779834,0.18777558522091972,0.22073780687350292,0.07848856767843584,0.1409640037250155,0.1631591146741023,0.218708490291114,0.03125779286403109,0.04328155548779834,0.4184141582840621,0.44171796379649664,0.43475390933673075,0.4226969373253435,0.24741943606899844,0.3072851755831189,0.0,0.0,0.0,0.0,0.0,0.0,0.24741943606899844,0.24741943606899844,0.0,0.0,0.0,0.18777558522091972,0.18777558522091972,0.0,0.0,0.0,0.07848856767843584,0.07848856767843584,0.0,0.0,0.0,0.1631591146741023,0.1631591146741023,0.0,0.0,0.0,0.03125779286403109,0.03125779286403109,0.0,0.0,0.0,0.43475390933673075,0.43475390933673075,0.0,0.0,0.0,0.5,0.5,raw,0.9,5.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-floor,90,9.311111111111112,2.943835472795039,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.0675034225034134,0.11582714424010206,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.03125779286403109,0.0005463310413890414,0.9825217652203385,0.5111111110962218,0.9999999998870966,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.7666666666666667,0.23333333333333328,raw,0.9,5.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
Mean-risk-raw,90,9.411111111111111,2.9294876050198684,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.0032779862483342487,0.031097708050339654,0.0005463310413890414,0.005182951341723276,0.011111111111035788,0.10540925533823142,0.009259259259259259,0.08784104611578829,0.0032779862483342487,0.031097708050339654,0.08058182558181463,0.1193087162099968,0.5111111111095757,0.5026769786030173,0.5111111111040186,0.5026769785975517,0.24741943606899844,0.0032779862483342487,0.9867512985180078,0.5111111111095757,0.999999999989417,0.18777558522091972,0.0032779862483342487,0.98254306466168,0.5111111111093022,0.999999999989417,0.07848856767843584,0.0005463310413890414,0.9930393551756431,0.5111111110980406,0.9999999998870966,0.1631591146741023,0.0032779862483342487,0.9799092667555735,0.5111111111040186,0.9999999998929119,0.03125779286403109,0.0005463310413890414,0.9825217652203385,0.5111111110962218,0.9999999998870966,0.43475390933673075,0.009259259259259259,0.9787022978715383,0.5111111111104891,0.9999999999982276,0.6888888888888889,0.3111111111111111,raw,0.9,5.0,p75,od_modes_2021_k50_p30_cached_raw_a0p9_l5_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_raw
CVaR+Concentration,90,9.777777777777779,2.7263911108621715,0.0028397321110109662,0.009516337915990181,0.019239639569746537,0.06453158502411044,0.00896725676491365,0.03299075318656236,0.013605362280267635,0.051335575310783685,0.0021330737112232336,0.008721396905793351,0.18278804622001266,0.2199471861692411,0.16103943187953323,0.22132677420073035,0.02560697352609067,0.07498421796695684,0.13941447441445218,0.17523998971415217,0.4379292697304695,0.5332037422923358,0.49656523868646985,0.4726550838000894,0.25165549388976716,0.02560697352609067,0.8982459189299259,0.4379292697304695,0.46087177440631344,0.18817343409011503,0.019239639569746537,0.8977558141313904,0.4836787348191544,0.3036626658979125,0.11016146556186464,0.00896725676491365,0.9185989699747013,0.5138350243414517,0.418695613333919,0.1713651869537662,0.013605362280267635,0.9206060313472016,0.49656523868646985,0.37834396727380937,0.029298245022071265,0.0021330737112232336,0.9271944885933094,0.48409675956087334,0.38431193448870704,0.47559598934932823,0.16103943187953323,0.6613944703349671,0.337469059048076,0.24605207772234633,1.0,0.0,floor_0p001,0.8,0.0,mean,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
CVaR-risk,90,9.777777777777779,2.7263911108621715,0.0028397321110109662,0.009516337915990181,0.019239639569746537,0.06453158502411044,0.00896725676491365,0.03299075318656236,0.013605362280267635,0.051335575310783685,0.0021330737112232336,0.008721396905793351,0.18278804622001266,0.2199471861692411,0.16103943187953323,0.22132677420073035,0.02560697352609067,0.07498421796695684,0.13941447441445218,0.17523998971415217,0.4379292697304695,0.5332037422923358,0.49656523868646985,0.4726550838000894,0.25165549388976716,0.02560697352609067,0.8982459189299259,0.4379292697304695,0.46087177440631344,0.18817343409011503,0.019239639569746537,0.8977558141313904,0.4836787348191544,0.3036626658979125,0.11016146556186464,0.00896725676491365,0.9185989699747013,0.5138350243414517,0.418695613333919,0.1713651869537662,0.013605362280267635,0.9206060313472016,0.49656523868646985,0.37834396727380937,0.029298245022071265,0.0021330737112232336,0.9271944885933094,0.48409675956087334,0.38431193448870704,0.47559598934932823,0.16103943187953323,0.6613944703349671,0.337469059048076,0.24605207772234633,1.0,0.0,floor_0p001,0.8,0.0,mean,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
Hop-shortest,90,8.755555555555556,2.736811525907397,0.03174096250458676,0.04324580652781101,0.18817343409011503,0.22050306851056264,0.11016146556186464,0.1470771536493555,0.1713651869537662,0.2155294198259674,0.029298245022071265,0.04109272087804311,0.47385809701514525,0.3669507153042025,0.47559598934932823,0.3702158587324224,0.25165549388976716,0.30701151111963965,0.0,0.0,0.0,0.0,0.0,0.0,0.25165549388976716,0.25165549388976716,0.0,0.0,0.0,0.18817343409011503,0.18817343409011503,0.0,0.0,0.0,0.11016146556186464,0.11016146556186464,0.0,0.0,0.0,0.1713651869537662,0.1713651869537662,0.0,0.0,0.0,0.029298245022071265,0.029298245022071265,0.0,0.0,0.0,0.47559598934932823,0.47559598934932823,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,floor_0p001,0.8,0.0,mean,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
Mean-risk-floor,90,9.811111111111112,3.1619025862672774,0.001012451560592757,0.005179464013332534,0.0038842459652288297,0.031064879201380884,0.002226264141898827,0.015534024134222616,0.003882418737986073,0.0310650799813089,0.0005080454420602139,0.004819742255332149,0.13132755571942076,0.10249662467670644,0.11979773769001806,0.1029759787969713,0.007794187483129159,0.030921266861413027,0.12350920684252442,0.13890573483796032,0.5216410694185392,0.47978202500498546,0.541414006791969,0.4785018216238881,0.25165549388976716,0.007794187483129159,0.9690283436152113,0.5216410694185392,0.9517379261565825,0.18817343409011503,0.0038842459652288297,0.9793581597477354,0.5411623377138924,0.9948425374787371,0.11016146556186464,0.002226264141898827,0.9797908993719006,0.5459982046402003,0.9848173816204424,0.1713651869537662,0.003882418737986073,0.9773441805306065,0.541414006791969,0.9891872574001783,0.029298245022071265,0.0005080454420602139,0.9826595264439851,0.5111111110943308,0.999999999855992,0.47559598934932823,0.11979773769001806,0.7481102860966854,0.35859930062795886,0.6765203055082691,0.36666666666666664,0.6333333333333333,floor_0p001,0.8,0.0,mean,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
Mean-risk-raw,90,9.811111111111112,3.1619025862672774,0.001012451560592757,0.005179464013332534,0.0038842459652288297,0.031064879201380884,0.002226264141898827,0.015534024134222616,0.003882418737986073,0.0310650799813089,0.0005080454420602139,0.004819742255332149,0.13132755571942076,0.10249662467670644,0.11979773769001806,0.1029759787969713,0.007794187483129159,0.030921266861413027,0.12350920684252442,0.13890573483796032,0.5216410694185392,0.47978202500498546,0.541414006791969,0.4785018216238881,0.25165549388976716,0.007794187483129159,0.9690283436152113,0.5216410694185392,0.9517379261565825,0.18817343409011503,0.0038842459652288297,0.9793581597477354,0.5411623377138924,0.9948425374787371,0.11016146556186464,0.002226264141898827,0.9797908993719006,0.5459982046402003,0.9848173816204424,0.1713651869537662,0.003882418737986073,0.9773441805306065,0.541414006791969,0.9891872574001783,0.029298245022071265,0.0005080454420602139,0.9826595264439851,0.5111111110943308,0.999999999855992,0.47559598934932823,0.11979773769001806,0.7481102860966854,0.35859930062795886,0.6765203055082691,0.36666666666666664,0.6333333333333333,floor_0p001,0.8,0.0,mean,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_mean,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
CVaR+Concentration,90,9.777777777777779,2.7263911108621715,0.0028397321110109662,0.009516337915990181,0.019239639569746537,0.06453158502411044,0.00896725676491365,0.03299075318656236,0.013605362280267635,0.051335575310783685,0.0023874158566996534,0.00951469196716383,0.18278804622001266,0.2199471861692411,0.16103943187953323,0.22132677420073035,0.02560697352609067,0.07498421796695684,0.13941447441445218,0.17523998971415217,0.4379292697304695,0.5332037422923358,0.49656523868646985,0.4726550838000894,0.25165549388976716,0.02560697352609067,0.8982459189299259,0.4379292697304695,0.46087177440631344,0.18817343409011503,0.019239639569746537,0.8977558141313904,0.4836787348191544,0.3036626658979125,0.11016146556186464,0.00896725676491365,0.9185989699747013,0.5138350243414517,0.418695613333919,0.1713651869537662,0.013605362280267635,0.9206060313472016,0.49656523868646985,0.37834396727380937,0.031275831469910774,0.0023874158566996534,0.9236657909504291,0.6425738442935166,0.9324500557649504,0.47559598934932823,0.16103943187953323,0.6613944703349671,0.337469059048076,0.24605207772234633,1.0,0.0,floor_0p001,0.8,0.0,p75,od_modes_2021_k50_p30_cached_floor_0p001_a0p8_l0_p75,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\teg_gnn_splitB_seed0_epochs20_floor_0p001
