rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,451,3477,3873,0.8405904769897461,0.9999998807907104,6.884134292602539,5,7,35
2,2373,3477,4202,0.8405904769897461,0.9999998807907104,6.884134292602539,5,7,35
3,372,3477,3862,0.8405904769897461,0.9999998807907104,6.884134292602539,5,7,35
4,6056,3777,4238,0.8199836611747742,0.9999998807907104,6.739886283874512,5,7,35
5,1040,3777,4886,0.8199836611747742,0.9999998807907104,6.739886283874512,5,7,35
6,837,3739,3777,0.8199836611747742,0.9999998807907104,6.739886283874512,5,7,35
7,6058,3777,4260,0.8199836611747742,0.9999998807907104,6.739886283874512,5,7,35
8,4165,4485,5102,0.8064900040626526,0.9999998807907104,6.645431041717529,5,7,35
9,4170,4485,4620,0.8064900040626526,0.9999998807907104,6.645431041717529,5,7,35
10,3077,3794,4699,0.7671842575073242,0.9999998807907104,6.370290756225586,5,7,35
11,3080,3794,4369,0.7671842575073242,0.9999998807907104,6.370290756225586,5,7,35
12,3079,3794,4113,0.7671842575073242,0.9999998807907104,6.370290756225586,5,7,35
13,2115,3651,4265,0.6542840003967285,0.9999998807907104,5.579988479614258,5,6,30
14,2111,3651,4815,0.6542840003967285,0.9999998807907104,5.579988479614258,5,6,30
15,2124,3651,4687,0.6542840003967285,0.9999998807907104,5.579988479614258,5,6,30
16,1639,3698,4158,0.6456341743469238,0.9999998807907104,5.519439697265625,5,6,30
17,4863,4437,5141,0.6043298840522766,0.9999998807907104,5.23030948638916,5,6,30
18,4861,4437,4819,0.6043298840522766,0.9999998807907104,5.23030948638916,5,6,30
19,5219,4437,5171,0.6043298840522766,0.9999998807907104,5.23030948638916,5,6,30
20,5221,4437,4530,0.6043298840522766,0.9999998807907104,5.23030948638916,5,6,30
