P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,821,293,169,142,44,26,35
2,1,729,240,108,219,82,73,77
3,0,642,285,158,198,127,67,53
4,1,647,242,172,166,152,107,42
5,0,702,315,140,133,63,123,53
