P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,706,234,157,89,42,57,36
2,0,663,174,90,174,65,64,91
3,0,649,160,134,167,87,69,54
4,0,568,239,126,169,72,74,73
5,1,641,203,126,123,81,87,58
