rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3593,0,7,6.999837398529053,0.857119619846344,0.9994760751724243
2,3484,0,7,6.999791622161865,0.8571130633354187,0.9999640583992004
3,4485,7,7,6.980919361114502,0.8544170260429382,0.982235848903656
4,3777,7,7,6.882526397705078,0.8403609395027161,0.9648906588554382
5,3477,0,7,6.871051788330078,0.8387216925621033,0.9682130813598633
6,3901,0,7,6.769311428070068,0.8241873383522034,0.9449244141578674
7,3846,3,7,6.631906986236572,0.8045581579208374,0.9044554829597473
8,4871,7,7,6.152032375335693,0.736004650592804,0.768732488155365
9,4370,6,7,5.922469139099121,0.7032098770141602,0.705134928226471
10,3721,1,7,5.878101825714111,0.6968716979026794,0.7056268453598022
11,4436,8,7,5.8653364181518555,0.6950480341911316,0.704136312007904
12,4315,8,7,5.75336217880249,0.6790517568588257,0.6575305461883545
13,4330,7,7,5.752439975738525,0.6789199709892273,0.6647707223892212
14,3651,7,7,5.716710090637207,0.6738157272338867,0.6720438003540039
15,4925,1,7,5.694082260131836,0.670583188533783,0.6528737545013428
16,3701,0,7,5.639312744140625,0.6627589464187622,0.6742995381355286
17,4437,0,7,5.564092636108398,0.6520132422447205,0.6287369728088379
18,5028,0,7,5.463866710662842,0.6376952528953552,0.5907308459281921
19,5037,0,7,5.31027364730835,0.6157533526420593,0.5805791020393372
20,5150,7,7,5.220961570739746,0.6029945015907288,0.5468178987503052
