node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.8009601831436157,0.11442288011312485,0.05797962099313736,0.8826377391815186,0.29735326766967773,0.6731909513473511,0.1413608342409134,0.06490485370159149,0.04777973145246506,0.014784044586122036,0.033431753516197205,0.01167972106486559,0.01286814734339714
1,0,1,1.882594347000122,0.12608490884304047,0.062499579042196274,0.8724589347839355,0.29345703125,0.659549355506897,0.12488319724798203,0.07798637449741364,0.0545644648373127,0.020516959950327873,0.03383724018931389,0.013845382258296013,0.014816958457231522
2,0,1,2.8213727474212646,0.26019611954689026,0.1749911606311798,0.9744189977645874,0.33248525857925415,0.41279172897338867,0.17677482962608337,0.10811849683523178,0.09042541682720184,0.03689843788743019,0.08299604803323746,0.04945516213774681,0.04253995046019554
3,0,1,2.447624444961548,0.20680348575115204,0.13216058909893036,0.9691314101219177,0.3304612636566162,0.513163685798645,0.15619443356990814,0.09230539947748184,0.07726461440324783,0.028911245986819267,0.06580159813165665,0.03414057567715645,0.032218415290117264
4,0,1,1.7026747465133667,0.10038210451602936,0.05000568926334381,0.8850826025009155,0.29828912019729614,0.7201107740402222,0.11062256246805191,0.062215935438871384,0.04396962374448776,0.013075359165668488,0.027518754824995995,0.01159226056188345,0.010894672945141792
5,0,1,2.1523425579071045,0.16462036967277527,0.10560131818056107,0.9518181681632996,0.3238341212272644,0.5993213653564453,0.13511650264263153,0.07877158373594284,0.05902230367064476,0.022166946902871132,0.061886265873909,0.021488532423973083,0.022226518020033836
6,0,1,1.6512470245361328,0.09303528815507889,0.03887408226728439,0.8929217457771301,0.30128976702690125,0.7353754043579102,0.09609571844339371,0.07000387459993362,0.0448114313185215,0.014839507639408112,0.020803378894925117,0.009160617366433144,0.008910087868571281
7,0,1,1.858523964881897,0.1226462796330452,0.05903775244951248,0.8774257302284241,0.29535821080207825,0.6819456219673157,0.09847503900527954,0.08425890654325485,0.0539177767932415,0.022364890202879906,0.029760094359517097,0.013425910845398903,0.01585174910724163
8,0,1,1.274186372756958,0.03916948288679123,0.010712694376707077,0.8368459939956665,0.2798251211643219,0.8289855718612671,0.12259010225534439,0.02284679189324379,0.012911336496472359,0.0019535189494490623,0.006803556345403194,0.002027080627158284,0.0018820575205609202
9,0,1,1.0714887380599976,0.010212676599621773,0.00034767694887705147,0.655033528804779,0.21023106575012207,0.9316228628158569,0.06687022000551224,0.000629751943051815,0.0005260399193502963,3.4406539271003567e-06,0.00032705889316275716,1.2446146683942061e-05,8.171915396815166e-06
