P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,56,206,666,459,90,48,5
2,0,81,273,550,367,107,148,3
3,0,78,284,573,374,111,109,1
4,0,62,222,596,368,160,96,25
5,0,153,274,576,310,75,138,3
