rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2111,3651,4815,0.8958868384361267,0.9999998807907104,7.271208763122559,5,8,40
2,2115,3651,4265,0.8958868384361267,0.9999998807907104,7.271208763122559,5,8,40
3,2124,3651,4687,0.8958868384361267,0.9999998807907104,7.271208763122559,5,8,40
4,1040,3777,4886,0.8765594959259033,0.9999998807907104,7.1359171867370605,5,8,40
5,6058,3777,4260,0.8765594959259033,0.9999998807907104,7.1359171867370605,5,8,40
6,6056,3777,4238,0.8765594959259033,0.9999998807907104,7.1359171867370605,5,8,40
7,837,3739,3777,0.8765594959259033,0.9999998807907104,7.1359171867370605,5,8,40
8,4165,4485,5102,0.8625448942184448,0.9999998807907104,7.037815093994141,5,8,40
9,4170,4485,4620,0.8625448942184448,0.9999998807907104,7.037815093994141,5,8,40
10,451,3477,3873,0.8609786629676819,0.9999998807907104,7.026851654052734,5,8,40
11,372,3477,3862,0.8609786629676819,0.9999998807907104,7.026851654052734,5,8,40
12,2373,3477,4202,0.8609786629676819,0.9999998807907104,7.026851654052734,5,8,40
13,3825,4871,5075,0.8498610854148865,0.9999998807907104,6.949028491973877,5,7,35
14,4210,4366,4925,0.8478271961212158,0.9999998807907104,6.934791088104248,5,7,35
15,3080,3794,4369,0.8455983996391296,0.9999998807907104,6.919189453125,5,7,35
16,3077,3794,4699,0.8455983996391296,0.9999998807907104,6.919189453125,5,7,35
17,3079,3794,4113,0.8455983996391296,0.9999998807907104,6.919189453125,5,7,35
18,5,3494,3780,0.814291775226593,0.9999998807907104,6.700043201446533,5,7,35
19,5487,3584,4470,0.7617073059082031,0.9999998807907104,6.331952095031738,5,7,35
20,4246,3584,5118,0.7617073059082031,0.9999998807907104,6.331952095031738,5,7,35
