P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,823,224,127,37,27,34,49
2,0,740,198,100,72,40,79,92
3,0,704,262,72,70,69,79,64
4,0,637,251,113,101,38,101,80
5,0,706,258,115,49,37,76,79
