edge_id,src,dst,w_raw,w_norm,severity,severity_norm_mean,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,1.0730465650558472,0.010435223579406738,0.010435223579406738,0.00010435223521199077,1,2,2
1,0,3494,0.0,0.009999999776482582,1.8378770351409912,0.1196967214345932,0.1196967214345932,0.0011969672050327063,1,2,2
2,0,3780,0.0,0.009999999776482582,6.700043201446533,0.8142918944358826,0.8142918944358826,0.008142918348312378,1,7,7
3,1,3780,0.0,0.009999999776482582,6.700043201446533,0.8142918944358826,0.8142918944358826,0.008142918348312378,1,7,7
4,1,3494,0.0,0.009999999776482582,1.6095445156097412,0.0870777890086174,0.0870777890086174,0.0008707778761163354,1,2,2
5,3494,3780,0.9999998807907104,0.9999998807907104,6.700043201446533,0.8142918944358826,0.8142918944358826,0.814291775226593,5,7,35
6,2,3573,0.0,0.009999999776482582,1.3990544080734253,0.057007770985364914,0.057007770985364914,0.0005700776819139719,1,2,2
7,2,3494,0.0,0.009999999776482582,1.0932625532150269,0.013323222286999226,0.013323222286999226,0.0001332322135567665,1,2,2
8,3,4,0.0,0.009999999776482582,1.9974344968795776,0.14249064028263092,0.14249064028263092,0.0014249064261093736,1,2,2
9,4,5,0.0,0.009999999776482582,1.9974344968795776,0.14249064028263092,0.14249064028263092,0.0014249064261093736,1,2,2
10,5,6,0.0,0.009999999776482582,1.1888556480407715,0.02697937749326229,0.02697937749326229,0.00026979375979863107,1,2,2
11,7,3780,0.0,0.009999999776482582,6.700043201446533,0.8142918944358826,0.8142918944358826,0.008142918348312378,1,7,7
12,7,3494,0.0,0.009999999776482582,3.69063663482666,0.3843766748905182,0.3843766748905182,0.003843766637146473,1,4,4
13,8,3497,0.0,0.009999999776482582,1.055981159210205,0.007997308857738972,0.007997308857738972,7.997308421181515e-05,1,2,2
14,8,9,0.0,0.009999999776482582,1.647190809249878,0.09245582669973373,0.09245582669973373,0.0009245582623407245,1,2,2
15,9,10,0.0,0.009999999776482582,1.9079442024230957,0.12970630824565887,0.12970630824565887,0.0012970630777999759,1,2,2
16,10,3497,0.0,0.009999999776482582,1.9079442024230957,0.12970630824565887,0.12970630824565887,0.0012970630777999759,1,2,2
17,11,3782,0.0,0.009999999776482582,4.439627647399902,0.4913753867149353,0.4913753867149353,0.00491375382989645,1,5,5
18,11,12,0.0,0.009999999776482582,4.439627647399902,0.4913753867149353,0.4913753867149353,0.00491375382989645,1,5,5
19,12,13,0.0,0.009999999776482582,1.2705602645874023,0.038651466369628906,0.038651466369628906,0.00038651464274153113,1,2,2
20,13,14,0.0,0.009999999776482582,1.2705602645874023,0.038651466369628906,0.038651466369628906,0.00038651464274153113,1,2,2
21,14,15,0.0,0.009999999776482582,1.1253924369812012,0.017913205549120903,0.017913205549120903,0.0001791320537449792,1,2,2
22,16,17,0.0,0.009999999776482582,1.0775208473205566,0.011074407026171684,0.011074407026171684,0.00011074406938860193,1,2,2
23,17,3181,0.0,0.009999999776482582,1.0775208473205566,0.011074407026171684,0.011074407026171684,0.00011074406938860193,1,2,2
24,18,3181,0.0,0.009999999776482582,1.7326512336730957,0.10466445982456207,0.10466445982456207,0.0010466445237398148,1,2,2
25,19,3181,0.0,0.009999999776482582,1.1106147766113281,0.015802111476659775,0.015802111476659775,0.00015802111010998487,1,2,2
26,19,20,0.0,0.009999999776482582,1.1106147766113281,0.015802111476659775,0.015802111476659775,0.00015802111010998487,1,2,2
27,20,3784,0.0,0.009999999776482582,1.0082422494888306,0.0011774642625823617,0.0011774642625823617,1.177464218926616e-05,1,2,2
28,21,3784,0.0,0.009999999776482582,1.5370607376098633,0.07672296464443207,0.07672296464443207,0.0007672296487726271,1,2,2
29,21,22,0.0,0.009999999776482582,1.5370607376098633,0.07672296464443207,0.07672296464443207,0.0007672296487726271,1,2,2
30,22,23,0.0,0.009999999776482582,1.3919867277145386,0.05599810555577278,0.05599810555577278,0.0005599810392595828,1,2,2
31,24,25,0.0,0.009999999776482582,1.0305286645889282,0.0043612378649413586,0.0043612378649413586,4.3612377339741215e-05,1,2,2
32,25,26,0.0,0.009999999776482582,1.0299142599105835,0.00427346583455801,0.00427346583455801,4.2734656744869426e-05,1,2,2
33,26,3497,0.0,0.009999999776482582,1.055981159210205,0.007997308857738972,0.007997308857738972,7.997308421181515e-05,1,2,2
34,4838,4839,0.9999998807907104,0.9999998807907104,1.9816527366638184,0.14023610949516296,0.14023610949516296,0.14023609459400177,5,2,10
